Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value
2016,Lüchow-Dannenberg,Türkei,Anzahl,K03354,105
2016,Lüneburg,Türkei,Anzahl,K03355,770
2016,Osterholz,Türkei,Anzahl,K03356,730
2016,Rotenburg (Wümme),Türkei,Anzahl,K03357,720
2016,Heidekreis,Türkei,Anzahl,K03358,915
2016,Stade,Türkei,Anzahl,K03359,1780
2016,Uelzen,Türkei,Anzahl,K03360,265
2016,Verden,Türkei,Anzahl,K03361,1760
2016,Statistische Region Lüneburg,Türkei,Anzahl,K033,10765
2016,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2410
2016,"Emden, Stadt",Türkei,Anzahl,K03402,285
2016,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1555
2016,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2720
2016,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,500
2016,Ammerland,Türkei,Anzahl,K03451,505
2016,Aurich,Türkei,Anzahl,K03452,385
2016,Cloppenburg,Türkei,Anzahl,K03453,780
2016,Emsland,Türkei,Anzahl,K03454,890
2016,Friesland,Türkei,Anzahl,K03455,200
2016,Grafschaft Bentheim,Türkei,Anzahl,K03456,1275
2016,Leer,Türkei,Anzahl,K03457,410
2016,Oldenburg,Türkei,Anzahl,K03458,415
2016,Osnabrück,Türkei,Anzahl,K03459,2995
2016,Vechta,Türkei,Anzahl,K03460,2525
2016,Wesermarsch,Türkei,Anzahl,K03461,1140
2016,Wittmund,Türkei,Anzahl,K03462,85
2016,Statistische Region Weser-Ems,Türkei,Anzahl,K034,19065
2016,Niedersachsen,Türkei,Anzahl,K030,90185
2017,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5105
2017,"Salzgitter, Stadt",Türkei,Anzahl,K03102,5265
2017,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,665
2017,Gifhorn,Türkei,Anzahl,K03151,1640
2017,Goslar,Türkei,Anzahl,K03153,1495
2017,Helmstedt,Türkei,Anzahl,K03154,880
2017,Northeim,Türkei,Anzahl,K03155,720
2017,Peine,Türkei,Anzahl,K03157,2330
2017,Wolfenbüttel,Türkei,Anzahl,K03158,895
2017,Göttingen,Türkei,Anzahl,K03159,3045
2017,Statistische Region Braunschweig,Türkei,Anzahl,K031,22040
2017,Region Hannover,Türkei,Anzahl,K03241,25915
2017,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,16485
2017,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,9430
2017,Diepholz,Türkei,Anzahl,K03251,1500
2017,Hameln-Pyrmont,Türkei,Anzahl,K03252,2725
2017,Hildesheim,Türkei,Anzahl,K03254,3250
2017,Holzminden,Türkei,Anzahl,K03255,1000
2017,Nienburg (Weser),Türkei,Anzahl,K03256,1350
2017,Schaumburg,Türkei,Anzahl,K03257,2155
2017,Statistische Region Hannover,Türkei,Anzahl,K032,37900
2017,Celle,Türkei,Anzahl,K03351,1465
2017,Cuxhaven,Türkei,Anzahl,K03352,815
2017,Harburg,Türkei,Anzahl,K03353,1455
2017,Lüchow-Dannenberg,Türkei,Anzahl,K03354,100
2017,Lüneburg,Türkei,Anzahl,K03355,775
2017,Osterholz,Türkei,Anzahl,K03356,740
2017,Rotenburg (Wümme),Türkei,Anzahl,K03357,745
2017,Heidekreis,Türkei,Anzahl,K03358,900
2017,Stade,Türkei,Anzahl,K03359,1790
2017,Uelzen,Türkei,Anzahl,K03360,280
2017,Verden,Türkei,Anzahl,K03361,1730
2017,Statistische Region Lüneburg,Türkei,Anzahl,K033,10790
2017,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2380
2017,"Emden, Stadt",Türkei,Anzahl,K03402,280
2017,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1530
2017,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2705
2017,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,485
2017,Ammerland,Türkei,Anzahl,K03451,480
2017,Aurich,Türkei,Anzahl,K03452,405
2017,Cloppenburg,Türkei,Anzahl,K03453,765
2017,Emsland,Türkei,Anzahl,K03454,870
2017,Friesland,Türkei,Anzahl,K03455,205
2017,Grafschaft Bentheim,Türkei,Anzahl,K03456,1250
2017,Leer,Türkei,Anzahl,K03457,445
2017,Oldenburg,Türkei,Anzahl,K03458,400
2017,Osnabrück,Türkei,Anzahl,K03459,3070
2017,Vechta,Türkei,Anzahl,K03460,2480
2017,Wesermarsch,Türkei,Anzahl,K03461,1120
2017,Wittmund,Türkei,Anzahl,K03462,75
2017,Statistische Region Weser-Ems,Türkei,Anzahl,K034,18945
2017,Niedersachsen,Türkei,Anzahl,K030,89675
2018,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5085
2018,"Salzgitter, Stadt",Türkei,Anzahl,K03102,5180
2018,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,700
2018,Gifhorn,Türkei,Anzahl,K03151,1670
2018,Goslar,Türkei,Anzahl,K03153,1470
2018,Helmstedt,Türkei,Anzahl,K03154,880
2018,Northeim,Türkei,Anzahl,K03155,700
2018,Peine,Türkei,Anzahl,K03157,2310
2018,Wolfenbüttel,Türkei,Anzahl,K03158,905
2018,Göttingen,Türkei,Anzahl,K03159,3005
2018,Statistische Region Braunschweig,Türkei,Anzahl,K031,21895
2018,Region Hannover,Türkei,Anzahl,K03241,25975
2018,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,16430
2018,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,9545
2018,Diepholz,Türkei,Anzahl,K03251,1530
2018,Hameln-Pyrmont,Türkei,Anzahl,K03252,2690
2018,Hildesheim,Türkei,Anzahl,K03254,3285
2018,Holzminden,Türkei,Anzahl,K03255,965
2018,Nienburg (Weser),Türkei,Anzahl,K03256,1345
2018,Schaumburg,Türkei,Anzahl,K03257,2120
2018,Statistische Region Hannover,Türkei,Anzahl,K032,37905
2018,Celle,Türkei,Anzahl,K03351,1420
2018,Cuxhaven,Türkei,Anzahl,K03352,810
2018,Harburg,Türkei,Anzahl,K03353,1500
2018,Lüchow-Dannenberg,Türkei,Anzahl,K03354,105
2018,Lüneburg,Türkei,Anzahl,K03355,775
2018,Osterholz,Türkei,Anzahl,K03356,745
2018,Rotenburg (Wümme),Türkei,Anzahl,K03357,740
2018,Heidekreis,Türkei,Anzahl,K03358,870
2018,Stade,Türkei,Anzahl,K03359,1765
2018,Uelzen,Türkei,Anzahl,K03360,280
2018,Verden,Türkei,Anzahl,K03361,1685
2018,Statistische Region Lüneburg,Türkei,Anzahl,K033,10690
2018,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2355
2018,"Emden, Stadt",Türkei,Anzahl,K03402,275
2018,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1485
2018,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2650
2018,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,480
2018,Ammerland,Türkei,Anzahl,K03451,500
2018,Aurich,Türkei,Anzahl,K03452,410
2018,Cloppenburg,Türkei,Anzahl,K03453,755
2018,Emsland,Türkei,Anzahl,K03454,870
2018,Friesland,Türkei,Anzahl,K03455,215
2018,Grafschaft Bentheim,Türkei,Anzahl,K03456,1230
2018,Leer,Türkei,Anzahl,K03457,475
2018,Oldenburg,Türkei,Anzahl,K03458,390
2018,Osnabrück,Türkei,Anzahl,K03459,3065
2018,Vechta,Türkei,Anzahl,K03460,2430
2018,Wesermarsch,Türkei,Anzahl,K03461,1125
2018,Wittmund,Türkei,Anzahl,K03462,75
2018,Statistische Region Weser-Ems,Türkei,Anzahl,K034,18785
2018,Niedersachsen,Türkei,Anzahl,K030,89275
2019,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5115
2019,"Salzgitter, Stadt",Türkei,Anzahl,K03102,5095
2019,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,700
2019,Gifhorn,Türkei,Anzahl,K03151,1655
2019,Goslar,Türkei,Anzahl,K03153,1450
2019,Helmstedt,Türkei,Anzahl,K03154,865
2019,Northeim,Türkei,Anzahl,K03155,690
2019,Peine,Türkei,Anzahl,K03157,2245
2019,Wolfenbüttel,Türkei,Anzahl,K03158,915
2019,Göttingen,Türkei,Anzahl,K03159,3000
2019,Statistische Region Braunschweig,Türkei,Anzahl,K031,21725
2019,Region Hannover,Türkei,Anzahl,K03241,25830
2019,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,16275
2019,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,9555
2019,Diepholz,Türkei,Anzahl,K03251,1540
2019,Hameln-Pyrmont,Türkei,Anzahl,K03252,2670
2019,Hildesheim,Türkei,Anzahl,K03254,3235
2019,Holzminden,Türkei,Anzahl,K03255,965
2019,Nienburg (Weser),Türkei,Anzahl,K03256,1315
2019,Schaumburg,Türkei,Anzahl,K03257,2085
2019,Statistische Region Hannover,Türkei,Anzahl,K032,37635
2019,Celle,Türkei,Anzahl,K03351,1370
2019,Cuxhaven,Türkei,Anzahl,K03352,790
2019,Harburg,Türkei,Anzahl,K03353,1565
2019,Lüchow-Dannenberg,Türkei,Anzahl,K03354,110
2019,Lüneburg,Türkei,Anzahl,K03355,775
2019,Osterholz,Türkei,Anzahl,K03356,750
2019,Rotenburg (Wümme),Türkei,Anzahl,K03357,725
2019,Heidekreis,Türkei,Anzahl,K03358,910
2019,Stade,Türkei,Anzahl,K03359,1775
2019,Uelzen,Türkei,Anzahl,K03360,280
2019,Verden,Türkei,Anzahl,K03361,1660
2019,Statistische Region Lüneburg,Türkei,Anzahl,K033,10710
2019,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2305
2019,"Emden, Stadt",Türkei,Anzahl,K03402,270
2019,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1440
2019,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2640
2019,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,475
2019,Ammerland,Türkei,Anzahl,K03451,500
2019,Aurich,Türkei,Anzahl,K03452,425
2019,Cloppenburg,Türkei,Anzahl,K03453,745
2019,Emsland,Türkei,Anzahl,K03454,900
2019,Friesland,Türkei,Anzahl,K03455,225
2019,Grafschaft Bentheim,Türkei,Anzahl,K03456,1215
2019,Leer,Türkei,Anzahl,K03457,495
2019,Oldenburg,Türkei,Anzahl,K03458,390
2019,Osnabrück,Türkei,Anzahl,K03459,3065
2019,Vechta,Türkei,Anzahl,K03460,2380
2019,Wesermarsch,Türkei,Anzahl,K03461,1110
2019,Wittmund,Türkei,Anzahl,K03462,75
2019,Statistische Region Weser-Ems,Türkei,Anzahl,K034,18660
2019,Niedersachsen,Türkei,Anzahl,K030,88735
2020,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5060
2020,"Salzgitter, Stadt",Türkei,Anzahl,K03102,5055
2020,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,715
2020,Gifhorn,Türkei,Anzahl,K03151,1690
2020,Goslar,Türkei,Anzahl,K03153,1400
2020,Helmstedt,Türkei,Anzahl,K03154,875
2020,Northeim,Türkei,Anzahl,K03155,680
2020,Peine,Türkei,Anzahl,K03157,2265
2020,Wolfenbüttel,Türkei,Anzahl,K03158,905
2020,Göttingen,Türkei,Anzahl,K03159,3015
2020,Statistische Region Braunschweig,Türkei,Anzahl,K031,21670
2020,Region Hannover,Türkei,Anzahl,K03241,25450
2020,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,15830
2020,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,9620
2020,Diepholz,Türkei,Anzahl,K03251,1510
2020,Hameln-Pyrmont,Türkei,Anzahl,K03252,2635
2020,Hildesheim,Türkei,Anzahl,K03254,3220
2020,Holzminden,Türkei,Anzahl,K03255,960
2020,Nienburg (Weser),Türkei,Anzahl,K03256,1305
2020,Schaumburg,Türkei,Anzahl,K03257,2060
2020,Statistische Region Hannover,Türkei,Anzahl,K032,37140
2020,Celle,Türkei,Anzahl,K03351,1345
2020,Cuxhaven,Türkei,Anzahl,K03352,785
2020,Harburg,Türkei,Anzahl,K03353,1610
2020,Lüchow-Dannenberg,Türkei,Anzahl,K03354,120
2020,Lüneburg,Türkei,Anzahl,K03355,785
2020,Osterholz,Türkei,Anzahl,K03356,785
2020,Rotenburg (Wümme),Türkei,Anzahl,K03357,725
2020,Heidekreis,Türkei,Anzahl,K03358,920
2020,Stade,Türkei,Anzahl,K03359,1780
2020,Uelzen,Türkei,Anzahl,K03360,280
2020,Verden,Türkei,Anzahl,K03361,1640
2020,Statistische Region Lüneburg,Türkei,Anzahl,K033,10775
2020,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2265
2020,"Emden, Stadt",Türkei,Anzahl,K03402,270
2020,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1425
2020,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2595
2020,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,465
2020,Ammerland,Türkei,Anzahl,K03451,515
2020,Aurich,Türkei,Anzahl,K03452,440
2020,Cloppenburg,Türkei,Anzahl,K03453,755
2020,Emsland,Türkei,Anzahl,K03454,905
2020,Friesland,Türkei,Anzahl,K03455,240
2020,Grafschaft Bentheim,Türkei,Anzahl,K03456,1230
2020,Leer,Türkei,Anzahl,K03457,500
2020,Oldenburg,Türkei,Anzahl,K03458,390
2020,Osnabrück,Türkei,Anzahl,K03459,3055
2020,Vechta,Türkei,Anzahl,K03460,2345
2020,Wesermarsch,Türkei,Anzahl,K03461,1030
2020,Wittmund,Türkei,Anzahl,K03462,85
2020,Statistische Region Weser-Ems,Türkei,Anzahl,K034,18505
2020,Niedersachsen,Türkei,Anzahl,K030,88085
2021,"Braunschweig, Stadt",Türkei,Anzahl,K03101,4980
2021,"Salzgitter, Stadt",Türkei,Anzahl,K03102,5030
2021,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,710
2021,Gifhorn,Türkei,Anzahl,K03151,1690
2021,Goslar,Türkei,Anzahl,K03153,1410
2021,Helmstedt,Türkei,Anzahl,K03154,915
2021,Northeim,Türkei,Anzahl,K03155,685
2021,Peine,Türkei,Anzahl,K03157,2270
2021,Wolfenbüttel,Türkei,Anzahl,K03158,905
2021,Göttingen,Türkei,Anzahl,K03159,2985
2021,Statistische Region Braunschweig,Türkei,Anzahl,K031,21585
2021,Region Hannover,Türkei,Anzahl,K03241,25710
2021,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,15730
2021,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,9980
2021,Diepholz,Türkei,Anzahl,K03251,1530
2021,Hameln-Pyrmont,Türkei,Anzahl,K03252,2640
2021,Hildesheim,Türkei,Anzahl,K03254,3210
2021,Holzminden,Türkei,Anzahl,K03255,955
2021,Nienburg (Weser),Türkei,Anzahl,K03256,1280
2021,Schaumburg,Türkei,Anzahl,K03257,2050
2021,Statistische Region Hannover,Türkei,Anzahl,K032,37370
2021,Celle,Türkei,Anzahl,K03351,1300
2021,Cuxhaven,Türkei,Anzahl,K03352,795
2021,Harburg,Türkei,Anzahl,K03353,1720
2021,Lüchow-Dannenberg,Türkei,Anzahl,K03354,120
2021,Lüneburg,Türkei,Anzahl,K03355,805
2021,Osterholz,Türkei,Anzahl,K03356,795
2021,Rotenburg (Wümme),Türkei,Anzahl,K03357,735
2021,Heidekreis,Türkei,Anzahl,K03358,935
2021,Stade,Türkei,Anzahl,K03359,1780
2021,Uelzen,Türkei,Anzahl,K03360,300
2021,Verden,Türkei,Anzahl,K03361,1665
2021,Statistische Region Lüneburg,Türkei,Anzahl,K033,10950
2021,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2255
2021,"Emden, Stadt",Türkei,Anzahl,K03402,280
2021,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1435
2021,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2580
2021,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,450
2021,Ammerland,Türkei,Anzahl,K03451,515
2021,Aurich,Türkei,Anzahl,K03452,455
2021,Cloppenburg,Türkei,Anzahl,K03453,765
2021,Emsland,Türkei,Anzahl,K03454,930
2021,Friesland,Türkei,Anzahl,K03455,225
2021,Grafschaft Bentheim,Türkei,Anzahl,K03456,1240
2021,Leer,Türkei,Anzahl,K03457,520
2021,Oldenburg,Türkei,Anzahl,K03458,380
2021,Osnabrück,Türkei,Anzahl,K03459,3030
2021,Vechta,Türkei,Anzahl,K03460,2295
2021,Wesermarsch,Türkei,Anzahl,K03461,1015
2021,Wittmund,Türkei,Anzahl,K03462,95
2021,Statistische Region Weser-Ems,Türkei,Anzahl,K034,18470
2021,Niedersachsen,Türkei,Anzahl,K030,88375
2022,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5125
2022,"Salzgitter, Stadt",Türkei,Anzahl,K03102,4940
2022,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,775
2022,Gifhorn,Türkei,Anzahl,K03151,1740
2022,Goslar,Türkei,Anzahl,K03153,1430
2022,Helmstedt,Türkei,Anzahl,K03154,920
2022,Northeim,Türkei,Anzahl,K03155,680
2022,Peine,Türkei,Anzahl,K03157,2275
2022,Wolfenbüttel,Türkei,Anzahl,K03158,910
2022,Göttingen,Türkei,Anzahl,K03159,3030
2022,Statistische Region Braunschweig,Türkei,Anzahl,K031,21820
2022,Region Hannover,Türkei,Anzahl,K03241,26705
2022,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,15855
2022,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,10850
2022,Diepholz,Türkei,Anzahl,K03251,1600
2022,Hameln-Pyrmont,Türkei,Anzahl,K03252,2670
2022,Hildesheim,Türkei,Anzahl,K03254,3250
2022,Holzminden,Türkei,Anzahl,K03255,940
2022,Nienburg (Weser),Türkei,Anzahl,K03256,1295
2022,Schaumburg,Türkei,Anzahl,K03257,2090
2022,Statistische Region Hannover,Türkei,Anzahl,K032,38550
2022,Celle,Türkei,Anzahl,K03351,1295
2022,Cuxhaven,Türkei,Anzahl,K03352,820
2022,Harburg,Türkei,Anzahl,K03353,1905
2022,Lüchow-Dannenberg,Türkei,Anzahl,K03354,140
2022,Lüneburg,Türkei,Anzahl,K03355,875
2022,Osterholz,Türkei,Anzahl,K03356,805
2022,Rotenburg (Wümme),Türkei,Anzahl,K03357,725
2022,Heidekreis,Türkei,Anzahl,K03358,1000
2022,Stade,Türkei,Anzahl,K03359,1855
2022,Uelzen,Türkei,Anzahl,K03360,295
2022,Verden,Türkei,Anzahl,K03361,1700
2022,Statistische Region Lüneburg,Türkei,Anzahl,K033,11415
2022,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2250
2022,"Emden, Stadt",Türkei,Anzahl,K03402,290
2022,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1545
2022,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2580
2022,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,445
2022,Ammerland,Türkei,Anzahl,K03451,520
2022,Aurich,Türkei,Anzahl,K03452,550
2022,Cloppenburg,Türkei,Anzahl,K03453,790
2022,Emsland,Türkei,Anzahl,K03454,945
2022,Friesland,Türkei,Anzahl,K03455,260
2022,Grafschaft Bentheim,Türkei,Anzahl,K03456,1225
2022,Leer,Türkei,Anzahl,K03457,560
2022,Oldenburg,Türkei,Anzahl,K03458,430
2022,Osnabrück,Türkei,Anzahl,K03459,3065
2022,Vechta,Türkei,Anzahl,K03460,2260
2022,Wesermarsch,Türkei,Anzahl,K03461,1010
2022,Wittmund,Türkei,Anzahl,K03462,100
2022,Statistische Region Weser-Ems,Türkei,Anzahl,K034,18830
2022,Niedersachsen,Türkei,Anzahl,K030,90615
2023,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5250
2023,"Salzgitter, Stadt",Türkei,Anzahl,K03102,5015
2023,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,980
2023,Gifhorn,Türkei,Anzahl,K03151,2015
2023,Goslar,Türkei,Anzahl,K03153,1580
2023,Helmstedt,Türkei,Anzahl,K03154,980
2023,Northeim,Türkei,Anzahl,K03155,790
2023,Peine,Türkei,Anzahl,K03157,2380
2023,Wolfenbüttel,Türkei,Anzahl,K03158,1060
2023,Göttingen,Türkei,Anzahl,K03159,3220
2023,Statistische Region Braunschweig,Türkei,Anzahl,K031,23265
2023,Region Hannover,Türkei,Anzahl,K03241,26500
2023,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,15890
2023,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,10610
2023,Diepholz,Türkei,Anzahl,K03251,1735
2023,Hameln-Pyrmont,Türkei,Anzahl,K03252,2850
2023,Hildesheim,Türkei,Anzahl,K03254,3625
2023,Holzminden,Türkei,Anzahl,K03255,1005
2023,Nienburg (Weser),Türkei,Anzahl,K03256,1540
2023,Schaumburg,Türkei,Anzahl,K03257,2355
2023,Statistische Region Hannover,Türkei,Anzahl,K032,39615
2023,Celle,Türkei,Anzahl,K03351,1365
2023,Cuxhaven,Türkei,Anzahl,K03352,955
2023,Harburg,Türkei,Anzahl,K03353,2235
2023,Lüchow-Dannenberg,Türkei,Anzahl,K03354,145
2023,Lüneburg,Türkei,Anzahl,K03355,1035
2023,Osterholz,Türkei,Anzahl,K03356,910
2023,Rotenburg (Wümme),Türkei,Anzahl,K03357,855
2023,Heidekreis,Türkei,Anzahl,K03358,935
2023,Stade,Türkei,Anzahl,K03359,2065
2023,Uelzen,Türkei,Anzahl,K03360,325
2023,Verden,Türkei,Anzahl,K03361,1755
2023,Statistische Region Lüneburg,Türkei,Anzahl,K033,12585
2023,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2355
2023,"Emden, Stadt",Türkei,Anzahl,K03402,340
2023,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1570
2023,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2750
2023,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,490
2023,Ammerland,Türkei,Anzahl,K03451,640
2023,Aurich,Türkei,Anzahl,K03452,795
2023,Cloppenburg,Türkei,Anzahl,K03453,945
2023,Emsland,Türkei,Anzahl,K03454,1115
2023,Friesland,Türkei,Anzahl,K03455,330
2023,Grafschaft Bentheim,Türkei,Anzahl,K03456,1295
2023,Leer,Türkei,Anzahl,K03457,815
2023,Oldenburg,Türkei,Anzahl,K03458,645
2023,Osnabrück,Türkei,Anzahl,K03459,3170
2023,Vechta,Türkei,Anzahl,K03460,2360
2023,Wesermarsch,Türkei,Anzahl,K03461,1165
2023,Wittmund,Türkei,Anzahl,K03462,165
2023,Statistische Region Weser-Ems,Türkei,Anzahl,K034,20940
2023,Niedersachsen,Türkei,Anzahl,K030,96405
2024,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5130
2024,"Salzgitter, Stadt",Türkei,Anzahl,K03102,4900
2024,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,1010
2024,Gifhorn,Türkei,Anzahl,K03151,2100
2024,Goslar,Türkei,Anzahl,K03153,1600
2024,Helmstedt,Türkei,Anzahl,K03154,965
2024,Northeim,Türkei,Anzahl,K03155,840
2024,Peine,Türkei,Anzahl,K03157,2375
2024,Wolfenbüttel,Türkei,Anzahl,K03158,1105
2024,Göttingen,Türkei,Anzahl,K03159,3235
2024,Statistische Region Braunschweig,Türkei,Anzahl,K031,23260
2024,Region Hannover,Türkei,Anzahl,K03241,26690
2024,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,15765
2024,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,10925
2024,Diepholz,Türkei,Anzahl,K03251,1830
2024,Hameln-Pyrmont,Türkei,Anzahl,K03252,2860
2024,Hildesheim,Türkei,Anzahl,K03254,3600
2024,Holzminden,Türkei,Anzahl,K03255,1000
2024,Nienburg (Weser),Türkei,Anzahl,K03256,1530
2024,Schaumburg,Türkei,Anzahl,K03257,2390
2024,Statistische Region Hannover,Türkei,Anzahl,K032,39900
2024,Celle,Türkei,Anzahl,K03351,1385
2024,Cuxhaven,Türkei,Anzahl,K03352,1000
2024,Harburg,Türkei,Anzahl,K03353,2275
2024,Lüchow-Dannenberg,Türkei,Anzahl,K03354,155
2024,Lüneburg,Türkei,Anzahl,K03355,1090
2024,Osterholz,Türkei,Anzahl,K03356,910
2024,Rotenburg (Wümme),Türkei,Anzahl,K03357,880
2024,Heidekreis,Türkei,Anzahl,K03358,855
2024,Stade,Türkei,Anzahl,K03359,2095
2024,Uelzen,Türkei,Anzahl,K03360,330
2024,Verden,Türkei,Anzahl,K03361,1725
2024,Statistische Region Lüneburg,Türkei,Anzahl,K033,12700
2024,"Delmenhorst, Stadt",Türkei,Anzahl,K03401,2365
2024,"Emden, Stadt",Türkei,Anzahl,K03402,300
2024,"Oldenburg (Oldb), Stadt",Türkei,Anzahl,K03403,1505
2024,"Osnabrück, Stadt",Türkei,Anzahl,K03404,2740
2024,"Wilhelmshaven, Stadt",Türkei,Anzahl,K03405,480
2024,Ammerland,Türkei,Anzahl,K03451,630
2024,Aurich,Türkei,Anzahl,K03452,960
2024,Cloppenburg,Türkei,Anzahl,K03453,935
2024,Emsland,Türkei,Anzahl,K03454,1165
2024,Friesland,Türkei,Anzahl,K03455,320
2024,Grafschaft Bentheim,Türkei,Anzahl,K03456,1320
2024,Leer,Türkei,Anzahl,K03457,830
2024,Oldenburg,Türkei,Anzahl,K03458,630
2024,Osnabrück,Türkei,Anzahl,K03459,3105
2024,Vechta,Türkei,Anzahl,K03460,2290
2024,Wesermarsch,Türkei,Anzahl,K03461,1180
2024,Wittmund,Türkei,Anzahl,K03462,160
2024,Statistische Region Weser-Ems,Türkei,Anzahl,K034,20920
2024,Niedersachsen,Türkei,Anzahl,K030,96780
2025,"Braunschweig, Stadt",Türkei,Anzahl,K03101,5015
2025,"Salzgitter, Stadt",Türkei,Anzahl,K03102,4845
2025,"Wolfsburg, Stadt",Türkei,Anzahl,K03103,995
2025,Gifhorn,Türkei,Anzahl,K03151,2070
2025,Goslar,Türkei,Anzahl,K03153,1470
2025,Helmstedt,Türkei,Anzahl,K03154,940
2025,Northeim,Türkei,Anzahl,K03155,800
2025,Peine,Türkei,Anzahl,K03157,2320
2025,Wolfenbüttel,Türkei,Anzahl,K03158,1090
2025,Göttingen,Türkei,Anzahl,K03159,3125
2025,Statistische Region Braunschweig,Türkei,Anzahl,K031,22675
2025,Region Hannover,Türkei,Anzahl,K03241,26160
2025,"dav. Hannover, Lhst.",Türkei,Anzahl,K03241001,15120
2025,"dav. Hannover, Umland",Türkei,Anzahl,K03241999,11040
2025,Diepholz,Türkei,Anzahl,K03251,1735
2025,Hameln-Pyrmont,Türkei,Anzahl,K03252,2785
2025,Hildesheim,Türkei,Anzahl,K03254,3485
2025,Holzminden,Türkei,Anzahl,K03255,960
2025,Nienburg (Weser),Türkei,Anzahl,K03256,1490
2025,Schaumburg,Türkei,Anzahl,K03257,2330
2025,Statistische Region Hannover,Türkei,Anzahl,K032,38950
2025,Celle,Türkei,Anzahl,K03351,1360
2025,Cuxhaven,Türkei,Anzahl,K03352,1010
2025,Harburg,Türkei,Anzahl,K03353,2165
2025,Lüchow-Dannenberg,Türkei,Anzahl,K03354,150
2025,Lüneburg,Türkei,Anzahl,K03355,1075
2025,Osterholz,Türkei,Anzahl,K03356,885
2025,Rotenburg (Wümme),Türkei,Anzahl,K03357,830
2025,Heidekreis,Türkei,Anzahl,K03358,815
2025,Stade,Türkei,Anzahl,K03359,2095
2025,Uelzen,Türkei,Anzahl,K03360,355
2025,Verden,Türkei,Anzahl,K03361,1675
2025,Statistische Region Lüneburg,Türkei,Anzahl,K033,12410
