Migration und Teilhabe in Niedersachsen - Integrationsmonitoring 2021,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value,Value_2
2023,"Region Hannover",Rumänien,Anzahl,K03241,8260,8260
2023,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,4180,4180
2023,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,4080,4080
2023,"Diepholz",Rumänien,Anzahl,K03251,2540,2540
2023,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,1545,1545
2023,"Hildesheim",Rumänien,Anzahl,K03254,1660,1660
2023,"Holzminden",Rumänien,Anzahl,K03255,260,260
2023,"Nienburg (Weser)",Rumänien,Anzahl,K03256,1485,1485
2023,"Schaumburg",Rumänien,Anzahl,K03257,830,830
2023,"Statistische Region Hannover",Rumänien,Anzahl,K032,16580,16580
2023,"Celle",Rumänien,Anzahl,K03351,1240,1240
2023,"Cuxhaven",Rumänien,Anzahl,K03352,830,830
2023,"Harburg",Rumänien,Anzahl,K03353,2280,2280
2023,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,145,145
2023,"Lüneburg",Rumänien,Anzahl,K03355,615,615
2023,"Osterholz",Rumänien,Anzahl,K03356,280,280
2023,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,1100,1100
2023,"Heidekreis",Rumänien,Anzahl,K03358,1260,1260
2023,"Stade",Rumänien,Anzahl,K03359,1785,1785
2023,"Uelzen",Rumänien,Anzahl,K03360,390,390
2023,"Verden",Rumänien,Anzahl,K03361,940,940
2023,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,10865,10865
2023,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,1760,1760
2023,"Emden, Stadt",Rumänien,Anzahl,K03402,745,745
2023,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,1435,1435
2023,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,1265,1265
2023,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,815,815
2023,"Ammerland",Rumänien,Anzahl,K03451,830,830
2023,"Aurich",Rumänien,Anzahl,K03452,1395,1395
2023,"Cloppenburg",Rumänien,Anzahl,K03453,8060,8060
2023,"Emsland",Rumänien,Anzahl,K03454,8700,8700
2023,"Friesland",Rumänien,Anzahl,K03455,235,235
2023,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,1340,1340
2023,"Leer",Rumänien,Anzahl,K03457,1775,1775
2023,"Oldenburg",Rumänien,Anzahl,K03458,2570,2570
2023,"Osnabrück",Rumänien,Anzahl,K03459,8055,8055
2023,"Vechta",Rumänien,Anzahl,K03460,3890,3890
2023,"Wesermarsch",Rumänien,Anzahl,K03461,550,550
2023,"Wittmund",Rumänien,Anzahl,K03462,280,280
2023,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,43695,43695
2023,"Niedersachsen",Rumänien,Anzahl,K030,79890,79890
2024,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,615,615
2024,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,2165,2165
2024,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,645,645
2024,"Gifhorn",Rumänien,Anzahl,K03151,1085,1085
2024,"Goslar",Rumänien,Anzahl,K03153,660,660
2024,"Helmstedt",Rumänien,Anzahl,K03154,445,445
2024,"Northeim",Rumänien,Anzahl,K03155,805,805
2024,"Peine",Rumänien,Anzahl,K03157,745,745
2024,"Wolfenbüttel",Rumänien,Anzahl,K03158,170,170
2024,"Göttingen",Rumänien,Anzahl,K03159,2010,2010
2024,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,9350,9350
2024,"Region Hannover",Rumänien,Anzahl,K03241,8635,8635
2024,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,4450,4450
2024,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,4185,4185
2024,"Diepholz",Rumänien,Anzahl,K03251,2475,2475
2024,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,1485,1485
2024,"Hildesheim",Rumänien,Anzahl,K03254,1610,1610
2024,"Holzminden",Rumänien,Anzahl,K03255,330,330
2024,"Nienburg (Weser)",Rumänien,Anzahl,K03256,1380,1380
2024,"Schaumburg",Rumänien,Anzahl,K03257,880,880
2024,"Statistische Region Hannover",Rumänien,Anzahl,K032,16795,16795
2024,"Celle",Rumänien,Anzahl,K03351,1285,1285
2024,"Cuxhaven",Rumänien,Anzahl,K03352,805,805
2024,"Harburg",Rumänien,Anzahl,K03353,2315,2315
2024,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,160,160
2024,"Lüneburg",Rumänien,Anzahl,K03355,565,565
2024,"Osterholz",Rumänien,Anzahl,K03356,275,275
2024,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,1060,1060
2024,"Heidekreis",Rumänien,Anzahl,K03358,1200,1200
2024,"Stade",Rumänien,Anzahl,K03359,1910,1910
2024,"Uelzen",Rumänien,Anzahl,K03360,390,390
2024,"Verden",Rumänien,Anzahl,K03361,930,930
2024,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,10895,10895
2024,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,1770,1770
2024,"Emden, Stadt",Rumänien,Anzahl,K03402,735,735
2024,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,1405,1405
2024,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,1205,1205
2024,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,800,800
2024,"Ammerland",Rumänien,Anzahl,K03451,800,800
2024,"Aurich",Rumänien,Anzahl,K03452,1300,1300
2024,"Cloppenburg",Rumänien,Anzahl,K03453,8260,8260
2024,"Emsland",Rumänien,Anzahl,K03454,8945,8945
2024,"Friesland",Rumänien,Anzahl,K03455,245,245
2024,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,1355,1355
2024,"Leer",Rumänien,Anzahl,K03457,1765,1765
2024,"Oldenburg",Rumänien,Anzahl,K03458,2500,2500
2024,"Osnabrück",Rumänien,Anzahl,K03459,8110,8110
2024,"Vechta",Rumänien,Anzahl,K03460,3820,3820
2024,"Wesermarsch",Rumänien,Anzahl,K03461,575,575
2024,"Wittmund",Rumänien,Anzahl,K03462,295,295
2024,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,43890,43890
2024,"Niedersachsen",Rumänien,Anzahl,K030,80935,80935
2025,"Braunschweig, Stadt",Rumänien,Anzahl,K03101,655,655
2025,"Salzgitter, Stadt",Rumänien,Anzahl,K03102,2345,2345
2025,"Wolfsburg, Stadt",Rumänien,Anzahl,K03103,615,615
2025,"Gifhorn",Rumänien,Anzahl,K03151,1020,1020
2025,"Goslar",Rumänien,Anzahl,K03153,625,625
2025,"Helmstedt",Rumänien,Anzahl,K03154,470,470
2025,"Northeim",Rumänien,Anzahl,K03155,715,715
2025,"Peine",Rumänien,Anzahl,K03157,740,740
2025,"Wolfenbüttel",Rumänien,Anzahl,K03158,175,175
2025,"Göttingen",Rumänien,Anzahl,K03159,2080,2080
2025,"Statistische Region Braunschweig",Rumänien,Anzahl,K031,9440,9440
2025,"Region Hannover",Rumänien,Anzahl,K03241,8045,8045
2025,"dav. Hannover, Lhst.",Rumänien,Anzahl,K03241001,4010,4010
2025,"dav. Hannover, Umland",Rumänien,Anzahl,K03241999,4035,4035
2025,"Diepholz",Rumänien,Anzahl,K03251,2510,2510
2025,"Hameln-Pyrmont",Rumänien,Anzahl,K03252,1510,1510
2025,"Hildesheim",Rumänien,Anzahl,K03254,1625,1625
2025,"Holzminden",Rumänien,Anzahl,K03255,365,365
2025,"Nienburg (Weser)",Rumänien,Anzahl,K03256,1330,1330
2025,"Schaumburg",Rumänien,Anzahl,K03257,845,845
2025,"Statistische Region Hannover",Rumänien,Anzahl,K032,16230,16230
2025,"Celle",Rumänien,Anzahl,K03351,1280,1280
2025,"Cuxhaven",Rumänien,Anzahl,K03352,795,795
2025,"Harburg",Rumänien,Anzahl,K03353,2130,2130
2025,"Lüchow-Dannenberg",Rumänien,Anzahl,K03354,170,170
2025,"Lüneburg",Rumänien,Anzahl,K03355,560,560
2025,"Osterholz",Rumänien,Anzahl,K03356,245,245
2025,"Rotenburg (Wümme)",Rumänien,Anzahl,K03357,1095,1095
2025,"Heidekreis",Rumänien,Anzahl,K03358,1220,1220
2025,"Stade",Rumänien,Anzahl,K03359,1865,1865
2025,"Uelzen",Rumänien,Anzahl,K03360,410,410
2025,"Verden",Rumänien,Anzahl,K03361,995,995
2025,"Statistische Region Lüneburg",Rumänien,Anzahl,K033,10770,10770
2025,"Delmenhorst, Stadt",Rumänien,Anzahl,K03401,1840,1840
2025,"Emden, Stadt",Rumänien,Anzahl,K03402,685,685
2025,"Oldenburg (Oldb), Stadt",Rumänien,Anzahl,K03403,1335,1335
2025,"Osnabrück, Stadt",Rumänien,Anzahl,K03404,1165,1165
2025,"Wilhelmshaven, Stadt",Rumänien,Anzahl,K03405,835,835
2025,"Ammerland",Rumänien,Anzahl,K03451,935,935
2025,"Aurich",Rumänien,Anzahl,K03452,1345,1345
2025,"Cloppenburg",Rumänien,Anzahl,K03453,7585,7585
2025,"Emsland",Rumänien,Anzahl,K03454,9155,9155
2025,"Friesland",Rumänien,Anzahl,K03455,280,280
2025,"Grafschaft Bentheim",Rumänien,Anzahl,K03456,1460,1460
2025,"Leer",Rumänien,Anzahl,K03457,1785,1785
2025,"Oldenburg",Rumänien,Anzahl,K03458,2305,2305
2025,"Osnabrück",Rumänien,Anzahl,K03459,8115,8115
2025,"Vechta",Rumänien,Anzahl,K03460,3880,3880
2025,"Wesermarsch",Rumänien,Anzahl,K03461,615,615
2025,"Wittmund",Rumänien,Anzahl,K03462,255,255
2025,"Statistische Region Weser-Ems",Rumänien,Anzahl,K034,43570,43570
2025,"Niedersachsen",Rumänien,Anzahl,K030,80010,80010
2005,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03101,0,0
2005,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03102,0,0
2005,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03103,0,0
2005,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in Prozent,K03151,0,0
2005,"Goslar",Ukraine,Veränderung gegenüber 2005 in Prozent,K03153,0,0
2005,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03154,0,0
2005,"Northeim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03155,0,0
2005,"Peine",Ukraine,Veränderung gegenüber 2005 in Prozent,K03157,0,0
2005,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in Prozent,K03158,0,0
2005,"Göttingen",Ukraine,Veränderung gegenüber 2005 in Prozent,K03159,0,0
2005,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in Prozent,K031,0,0
2005,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241,0,0
2005,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241001,0,0
2005,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241999,0,0
2005,"Diepholz",Ukraine,Veränderung gegenüber 2005 in Prozent,K03251,0,0
2005,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in Prozent,K03252,0,0
2005,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03254,0,0
2005,"Holzminden",Ukraine,Veränderung gegenüber 2005 in Prozent,K03255,0,0
2005,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in Prozent,K03256,0,0
2005,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03257,0,0
2005,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in Prozent,K032,0,0
2005,"Celle",Ukraine,Veränderung gegenüber 2005 in Prozent,K03351,0,0
2005,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in Prozent,K03352,0,0
2005,"Harburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03353,0,0
2005,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03354,0,0
2005,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03355,0,0
2005,"Osterholz",Ukraine,Veränderung gegenüber 2005 in Prozent,K03356,0,0
2005,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in Prozent,K03357,0,0
2005,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in Prozent,K03358,0,0
2005,"Stade",Ukraine,Veränderung gegenüber 2005 in Prozent,K03359,0,0
2005,"Uelzen",Ukraine,Veränderung gegenüber 2005 in Prozent,K03360,0,0
2005,"Verden",Ukraine,Veränderung gegenüber 2005 in Prozent,K03361,0,0
2005,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K033,0,0
2005,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03401,0,0
2005,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03402,0,0
2005,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03403,0,0
2005,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03404,0,0
2005,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03405,0,0
2005,"Ammerland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03451,0,0
2005,"Aurich",Ukraine,Veränderung gegenüber 2005 in Prozent,K03452,0,0
2005,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03453,0,0
2005,"Emsland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03454,0,0
2005,"Friesland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03455,0,0
2005,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03456,0,0
2005,"Leer",Ukraine,Veränderung gegenüber 2005 in Prozent,K03457,0,0
2005,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03458,0,0
2005,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in Prozent,K03459,0,0
2005,"Vechta",Ukraine,Veränderung gegenüber 2005 in Prozent,K03460,0,0
2005,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in Prozent,K03461,0,0
2005,"Wittmund",Ukraine,Veränderung gegenüber 2005 in Prozent,K03462,0,0
2005,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in Prozent,K034,0,0
2005,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in Prozent,K030,0,0
2011,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03101,+5.96590909090909,5,965909091
2011,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03102,+4.41176470588235,4,411764706
2011,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03103,+12.0879120879121,12,08791209
2011,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in Prozent,K03151,-13.5416666666667,-13,54166667
2011,"Goslar",Ukraine,Veränderung gegenüber 2005 in Prozent,K03153,+5.43478260869565,5,434782609
2011,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03154,-13.3333333333333,-13,33333333
2011,"Northeim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03155,+20.3389830508475,20,33898305
2011,"Peine",Ukraine,Veränderung gegenüber 2005 in Prozent,K03157,+45.9459459459459,45,94594595
2011,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in Prozent,K03158,-16.9811320754717,-16,98113208
2011,"Göttingen",Ukraine,Veränderung gegenüber 2005 in Prozent,K03159,-17.4242424242424,-17,42424242
2011,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in Prozent,K031,-3.5890218156228,-3,589021816
2011,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241,-17.357910906298,-17,35791091
2011,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241001,-19.0645973154362,-19,06459732
2011,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241999,-9.89917506874427,-9,899175069
2011,"Diepholz",Ukraine,Veränderung gegenüber 2005 in Prozent,K03251,+13.5593220338983,13,55932203
2011,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in Prozent,K03252,-26.1811023622047,-26,18110236
2011,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03254,+1.06382978723404,1,063829787
2011,"Holzminden",Ukraine,Veränderung gegenüber 2005 in Prozent,K03255,+26.0869565217391,26,08695652
2011,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in Prozent,K03256,+5.17241379310345,5,172413793
2011,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03257,+1.8348623853211,1,834862385
2011,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in Prozent,K032,-16.3339647384526,-16,33396474
2011,"Celle",Ukraine,Veränderung gegenüber 2005 in Prozent,K03351,-5.30973451327434,-5,309734513
2011,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in Prozent,K03352,+8.95522388059701,8,955223881
2011,"Harburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03353,+17.0731707317073,17,07317073
2011,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03354,0,0
2011,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03355,+10.2272727272727,10,22727273
2011,"Osterholz",Ukraine,Veränderung gegenüber 2005 in Prozent,K03356,-7.69230769230769,-7,692307692
2011,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in Prozent,K03357,-7.79220779220779,-7,792207792
2011,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in Prozent,K03358,-10.989010989011,-10,98901099
2011,"Stade",Ukraine,Veränderung gegenüber 2005 in Prozent,K03359,-3.6697247706422,-3,669724771
2011,"Uelzen",Ukraine,Veränderung gegenüber 2005 in Prozent,K03360,+9.09090909090909,9,090909091
2011,"Verden",Ukraine,Veränderung gegenüber 2005 in Prozent,K03361,-3.125,-3,125
2011,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K033,+0.836320191158901,0,836320191
2011,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03401,-18.5185185185185,-18,51851852
2011,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03402,-12.5,-12,5
2011,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03403,-10.5263157894737,-10,52631579
2011,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03404,-30.1470588235294,-30,14705882
2011,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03405,-33.3333333333333,-33,33333333
2011,"Ammerland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03451,+28.125,28,125
2011,"Aurich",Ukraine,Veränderung gegenüber 2005 in Prozent,K03452,-10.2564102564103,-10,25641026
2011,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03453,+12.3809523809524,12,38095238
2011,"Emsland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03454,+26.2295081967213,26,2295082
2011,"Friesland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03455,+37.037037037037,37,03703704
2011,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03456,+25.531914893617,25,53191489
2011,"Leer",Ukraine,Veränderung gegenüber 2005 in Prozent,K03457,+30.6451612903226,30,64516129
2011,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03458,+5.26315789473684,5,263157895
2011,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in Prozent,K03459,+1.53846153846154,1,538461538
2011,"Vechta",Ukraine,Veränderung gegenüber 2005 in Prozent,K03460,-6.50406504065041,-6,504065041
2011,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in Prozent,K03461,-24.2857142857143,-24,28571429
2011,"Wittmund",Ukraine,Veränderung gegenüber 2005 in Prozent,K03462,+18.1818181818182,18,18181818
2011,"Statistische Region Weser-Ems",Ukraine,Veränderung gegenüber 2005 in Prozent,K034,-12.4849458048976,-12,4849458
2011,"Niedersachsen",Ukraine,Veränderung gegenüber 2005 in Prozent,K030,-12.7109886324492,-12,71098863
2012,"Braunschweig, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03101,+2.27272727272727,2,272727273
2012,"Salzgitter, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03102,+20.5882352941176,20,58823529
2012,"Wolfsburg, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03103,+30.7692307692308,30,76923077
2012,"Gifhorn",Ukraine,Veränderung gegenüber 2005 in Prozent,K03151,-15.625,-15,625
2012,"Goslar",Ukraine,Veränderung gegenüber 2005 in Prozent,K03153,+2.17391304347826,2,173913043
2012,"Helmstedt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03154,-8.88888888888889,-8,888888889
2012,"Northeim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03155,+15.2542372881356,15,25423729
2012,"Peine",Ukraine,Veränderung gegenüber 2005 in Prozent,K03157,+54.0540540540541,54,05405405
2012,"Wolfenbüttel",Ukraine,Veränderung gegenüber 2005 in Prozent,K03158,-22.6415094339623,-22,64150943
2012,"Göttingen",Ukraine,Veränderung gegenüber 2005 in Prozent,K03159,-21.969696969697,-21,96969697
2012,"Statistische Region Braunschweig",Ukraine,Veränderung gegenüber 2005 in Prozent,K031,-4.64461646727657,-4,644616467
2012,"Region Hannover",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241,-19.7815326847585,-19,78153268
2012,"dav. Hannover, Lhst.",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241001,-21.8959731543624,-21,89597315
2012,"dav. Hannover, Umland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03241999,-10.5407882676444,-10,54078827
2012,"Diepholz",Ukraine,Veränderung gegenüber 2005 in Prozent,K03251,+25.4237288135593,25,42372881
2012,"Hameln-Pyrmont",Ukraine,Veränderung gegenüber 2005 in Prozent,K03252,-29.1338582677165,-29,13385827
2012,"Hildesheim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03254,-0.531914893617021,-0,531914894
2012,"Holzminden",Ukraine,Veränderung gegenüber 2005 in Prozent,K03255,+52.1739130434783,52,17391304
2012,"Nienburg (Weser)",Ukraine,Veränderung gegenüber 2005 in Prozent,K03256,+8.62068965517241,8,620689655
2012,"Schaumburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03257,-3.6697247706422,-3,669724771
2012,"Statistische Region Hannover",Ukraine,Veränderung gegenüber 2005 in Prozent,K032,-18.4321725193064,-18,43217252
2012,"Celle",Ukraine,Veränderung gegenüber 2005 in Prozent,K03351,-1.76991150442478,-1,769911504
2012,"Cuxhaven",Ukraine,Veränderung gegenüber 2005 in Prozent,K03352,+1.49253731343284,1,492537313
2012,"Harburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03353,+17.8861788617886,17,88617886
2012,"Lüchow-Dannenberg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03354,-10,-10
2012,"Lüneburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03355,+13.6363636363636,13,63636364
2012,"Osterholz",Ukraine,Veränderung gegenüber 2005 in Prozent,K03356,-5.76923076923077,-5,769230769
2012,"Rotenburg (Wümme)",Ukraine,Veränderung gegenüber 2005 in Prozent,K03357,-5.19480519480519,-5,194805195
2012,"Heidekreis",Ukraine,Veränderung gegenüber 2005 in Prozent,K03358,-9.89010989010989,-9,89010989
2012,"Stade",Ukraine,Veränderung gegenüber 2005 in Prozent,K03359,+4.58715596330275,4,587155963
2012,"Uelzen",Ukraine,Veränderung gegenüber 2005 in Prozent,K03360,+9.09090909090909,9,090909091
2012,"Verden",Ukraine,Veränderung gegenüber 2005 in Prozent,K03361,-3.125,-3,125
2012,"Statistische Region Lüneburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K033,+2.5089605734767,2,508960573
2012,"Delmenhorst, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03401,-20.7407407407407,-20,74074074
2012,"Emden, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03402,-3.125,-3,125
2012,"Oldenburg (Oldb), Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03403,-4.04858299595142,-4,048582996
2012,"Osnabrück, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03404,-31.0924369747899,-31,09243697
2012,"Wilhelmshaven, Stadt",Ukraine,Veränderung gegenüber 2005 in Prozent,K03405,-33.3333333333333,-33,33333333
2012,"Ammerland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03451,+31.25,31,25
2012,"Aurich",Ukraine,Veränderung gegenüber 2005 in Prozent,K03452,-7.69230769230769,-7,692307692
2012,"Cloppenburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03453,+17.1428571428571,17,14285714
2012,"Emsland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03454,+9.83606557377049,9,836065574
2012,"Friesland",Ukraine,Veränderung gegenüber 2005 in Prozent,K03455,+14.8148148148148,14,81481481
2012,"Grafschaft Bentheim",Ukraine,Veränderung gegenüber 2005 in Prozent,K03456,+36.1702127659574,36,17021277
2012,"Leer",Ukraine,Veränderung gegenüber 2005 in Prozent,K03457,+25.8064516129032,25,80645161
2012,"Oldenburg",Ukraine,Veränderung gegenüber 2005 in Prozent,K03458,-2.63157894736842,-2,631578947
2012,"Osnabrück",Ukraine,Veränderung gegenüber 2005 in Prozent,K03459,0,0
2012,"Vechta",Ukraine,Veränderung gegenüber 2005 in Prozent,K03460,-4.0650406504065,-4,06504065
2012,"Wesermarsch",Ukraine,Veränderung gegenüber 2005 in Prozent,K03461,-21.4285714285714,-21,42857143
2012,"Wittmund",Ukraine,Veränderung gegenüber 2005 in Prozent,K03462,0,0
