Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value_2,Value
2017,Schaumburg,Ukraine,Anzahl,K03257,90.0,90.0
2017,Statistische Region Hannover,Ukraine,Anzahl,K032,5405.0,5405.0
2017,Celle,Ukraine,Anzahl,K03351,125.0,125.0
2017,Cuxhaven,Ukraine,Anzahl,K03352,95.0,95.0
2017,Harburg,Ukraine,Anzahl,K03353,180.0,180.0
2017,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,30.0,30.0
2017,Lüneburg,Ukraine,Anzahl,K03355,100.0,100.0
2017,Osterholz,Ukraine,Anzahl,K03356,60.0,60.0
2017,Rotenburg (Wümme),Ukraine,Anzahl,K03357,90.0,90.0
2017,Heidekreis,Ukraine,Anzahl,K03358,125.0,125.0
2017,Stade,Ukraine,Anzahl,K03359,145.0,145.0
2017,Uelzen,Ukraine,Anzahl,K03360,55.0,55.0
2017,Verden,Ukraine,Anzahl,K03361,75.0,75.0
2017,Statistische Region Lüneburg,Ukraine,Anzahl,K033,1090.0,1090.0
2017,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,210.0,210.0
2017,"Emden, Stadt",Ukraine,Anzahl,K03402,50.0,50.0
2017,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,215.0,215.0
2017,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,565.0,565.0
2017,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,50.0,50.0
2017,Ammerland,Ukraine,Anzahl,K03451,60.0,60.0
2017,Aurich,Ukraine,Anzahl,K03452,70.0,70.0
2017,Cloppenburg,Ukraine,Anzahl,K03453,225.0,225.0
2017,Emsland,Ukraine,Anzahl,K03454,180.0,180.0
2017,Friesland,Ukraine,Anzahl,K03455,30.0,30.0
2017,Grafschaft Bentheim,Ukraine,Anzahl,K03456,90.0,90.0
2017,Leer,Ukraine,Anzahl,K03457,85.0,85.0
2017,Oldenburg,Ukraine,Anzahl,K03458,110.0,110.0
2017,Osnabrück,Ukraine,Anzahl,K03459,325.0,325.0
2017,Vechta,Ukraine,Anzahl,K03460,150.0,150.0
2017,Wesermarsch,Ukraine,Anzahl,K03461,60.0,60.0
2017,Wittmund,Ukraine,Anzahl,K03462,10.0,10.0
2017,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,2495.0,2495.0
2017,Niedersachsen,Ukraine,Anzahl,K030,10595.0,10595.0
2018,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,395.0,395.0
2018,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,100.0,100.0
2018,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,165.0,165.0
2018,Gifhorn,Ukraine,Anzahl,K03151,130.0,130.0
2018,Goslar,Ukraine,Anzahl,K03153,120.0,120.0
2018,Helmstedt,Ukraine,Anzahl,K03154,55.0,55.0
2018,Northeim,Ukraine,Anzahl,K03155,105.0,105.0
2018,Peine,Ukraine,Anzahl,K03157,80.0,80.0
2018,Wolfenbüttel,Ukraine,Anzahl,K03158,55.0,55.0
2018,Göttingen,Ukraine,Anzahl,K03159,495.0,495.0
2018,Statistische Region Braunschweig,Ukraine,Anzahl,K031,1705.0,1705.0
2018,Region Hannover,Ukraine,Anzahl,K03241,4440.0,4440.0
2018,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3410.0,3410.0
2018,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1030.0,1030.0
2018,Diepholz,Ukraine,Anzahl,K03251,165.0,165.0
2018,Hameln-Pyrmont,Ukraine,Anzahl,K03252,360.0,360.0
2018,Hildesheim,Ukraine,Anzahl,K03254,285.0,285.0
2018,Holzminden,Ukraine,Anzahl,K03255,50.0,50.0
2018,Nienburg (Weser),Ukraine,Anzahl,K03256,75.0,75.0
2018,Schaumburg,Ukraine,Anzahl,K03257,95.0,95.0
2018,Statistische Region Hannover,Ukraine,Anzahl,K032,5475.0,5475.0
2018,Celle,Ukraine,Anzahl,K03351,135.0,135.0
2018,Cuxhaven,Ukraine,Anzahl,K03352,125.0,125.0
2018,Harburg,Ukraine,Anzahl,K03353,205.0,205.0
2018,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,35.0,35.0
2018,Lüneburg,Ukraine,Anzahl,K03355,110.0,110.0
2018,Osterholz,Ukraine,Anzahl,K03356,60.0,60.0
2018,Rotenburg (Wümme),Ukraine,Anzahl,K03357,100.0,100.0
2018,Heidekreis,Ukraine,Anzahl,K03358,135.0,135.0
2018,Stade,Ukraine,Anzahl,K03359,145.0,145.0
2018,Uelzen,Ukraine,Anzahl,K03360,55.0,55.0
2018,Verden,Ukraine,Anzahl,K03361,85.0,85.0
2018,Statistische Region Lüneburg,Ukraine,Anzahl,K033,1190.0,1190.0
2018,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,205.0,205.0
2018,"Emden, Stadt",Ukraine,Anzahl,K03402,50.0,50.0
2018,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,215.0,215.0
2018,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,560.0,560.0
2018,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,55.0,55.0
2018,Ammerland,Ukraine,Anzahl,K03451,65.0,65.0
2018,Aurich,Ukraine,Anzahl,K03452,70.0,70.0
2018,Cloppenburg,Ukraine,Anzahl,K03453,275.0,275.0
2018,Emsland,Ukraine,Anzahl,K03454,220.0,220.0
2018,Friesland,Ukraine,Anzahl,K03455,30.0,30.0
2018,Grafschaft Bentheim,Ukraine,Anzahl,K03456,100.0,100.0
2018,Leer,Ukraine,Anzahl,K03457,85.0,85.0
2018,Oldenburg,Ukraine,Anzahl,K03458,120.0,120.0
2018,Osnabrück,Ukraine,Anzahl,K03459,365.0,365.0
2018,Vechta,Ukraine,Anzahl,K03460,170.0,170.0
2018,Wesermarsch,Ukraine,Anzahl,K03461,55.0,55.0
2018,Wittmund,Ukraine,Anzahl,K03462,15.0,15.0
2018,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,2660.0,2660.0
2018,Niedersachsen,Ukraine,Anzahl,K030,11030.0,11030.0
2019,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,425.0,425.0
2019,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,115.0,115.0
2019,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,175.0,175.0
2019,Gifhorn,Ukraine,Anzahl,K03151,135.0,135.0
2019,Goslar,Ukraine,Anzahl,K03153,135.0,135.0
2019,Helmstedt,Ukraine,Anzahl,K03154,60.0,60.0
2019,Northeim,Ukraine,Anzahl,K03155,115.0,115.0
2019,Peine,Ukraine,Anzahl,K03157,85.0,85.0
2019,Wolfenbüttel,Ukraine,Anzahl,K03158,55.0,55.0
2019,Göttingen,Ukraine,Anzahl,K03159,485.0,485.0
2019,Statistische Region Braunschweig,Ukraine,Anzahl,K031,1785.0,1785.0
2019,Region Hannover,Ukraine,Anzahl,K03241,4460.0,4460.0
2019,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3455.0,3455.0
2019,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1005.0,1005.0
2019,Diepholz,Ukraine,Anzahl,K03251,180.0,180.0
2019,Hameln-Pyrmont,Ukraine,Anzahl,K03252,375.0,375.0
2019,Hildesheim,Ukraine,Anzahl,K03254,285.0,285.0
2019,Holzminden,Ukraine,Anzahl,K03255,55.0,55.0
2019,Nienburg (Weser),Ukraine,Anzahl,K03256,70.0,70.0
2019,Schaumburg,Ukraine,Anzahl,K03257,100.0,100.0
2019,Statistische Region Hannover,Ukraine,Anzahl,K032,5520.0,5520.0
2019,Celle,Ukraine,Anzahl,K03351,140.0,140.0
2019,Cuxhaven,Ukraine,Anzahl,K03352,120.0,120.0
2019,Harburg,Ukraine,Anzahl,K03353,240.0,240.0
2019,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,30.0,30.0
2019,Lüneburg,Ukraine,Anzahl,K03355,110.0,110.0
2019,Osterholz,Ukraine,Anzahl,K03356,60.0,60.0
2019,Rotenburg (Wümme),Ukraine,Anzahl,K03357,115.0,115.0
2019,Heidekreis,Ukraine,Anzahl,K03358,155.0,155.0
2019,Stade,Ukraine,Anzahl,K03359,140.0,140.0
2019,Uelzen,Ukraine,Anzahl,K03360,70.0,70.0
2019,Verden,Ukraine,Anzahl,K03361,90.0,90.0
2019,Statistische Region Lüneburg,Ukraine,Anzahl,K033,1275.0,1275.0
2019,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,220.0,220.0
2019,"Emden, Stadt",Ukraine,Anzahl,K03402,55.0,55.0
2019,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,215.0,215.0
2019,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,545.0,545.0
2019,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,65.0,65.0
2019,Ammerland,Ukraine,Anzahl,K03451,70.0,70.0
2019,Aurich,Ukraine,Anzahl,K03452,80.0,80.0
2019,Cloppenburg,Ukraine,Anzahl,K03453,265.0,265.0
2019,Emsland,Ukraine,Anzahl,K03454,255.0,255.0
2019,Friesland,Ukraine,Anzahl,K03455,35.0,35.0
2019,Grafschaft Bentheim,Ukraine,Anzahl,K03456,105.0,105.0
2019,Leer,Ukraine,Anzahl,K03457,130.0,130.0
2019,Oldenburg,Ukraine,Anzahl,K03458,70.0,70.0
2019,Osnabrück,Ukraine,Anzahl,K03459,410.0,410.0
2019,Vechta,Ukraine,Anzahl,K03460,160.0,160.0
2019,Wesermarsch,Ukraine,Anzahl,K03461,65.0,65.0
2019,Wittmund,Ukraine,Anzahl,K03462,10.0,10.0
2019,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,2765.0,2765.0
2019,Niedersachsen,Ukraine,Anzahl,K030,11345.0,11345.0
2020,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,415.0,415.0
2020,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,140.0,140.0
2020,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,175.0,175.0
2020,Gifhorn,Ukraine,Anzahl,K03151,155.0,155.0
2020,Goslar,Ukraine,Anzahl,K03153,145.0,145.0
2020,Helmstedt,Ukraine,Anzahl,K03154,70.0,70.0
2020,Northeim,Ukraine,Anzahl,K03155,105.0,105.0
2020,Peine,Ukraine,Anzahl,K03157,85.0,85.0
2020,Wolfenbüttel,Ukraine,Anzahl,K03158,60.0,60.0
2020,Göttingen,Ukraine,Anzahl,K03159,485.0,485.0
2020,Statistische Region Braunschweig,Ukraine,Anzahl,K031,1835.0,1835.0
2020,Region Hannover,Ukraine,Anzahl,K03241,4325.0,4325.0
2020,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3300.0,3300.0
2020,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1020.0,1020.0
2020,Diepholz,Ukraine,Anzahl,K03251,185.0,185.0
2020,Hameln-Pyrmont,Ukraine,Anzahl,K03252,380.0,380.0
2020,Hildesheim,Ukraine,Anzahl,K03254,285.0,285.0
2020,Holzminden,Ukraine,Anzahl,K03255,45.0,45.0
2020,Nienburg (Weser),Ukraine,Anzahl,K03256,90.0,90.0
2020,Schaumburg,Ukraine,Anzahl,K03257,110.0,110.0
2020,Statistische Region Hannover,Ukraine,Anzahl,K032,5410.0,5410.0
2020,Celle,Ukraine,Anzahl,K03351,140.0,140.0
2020,Cuxhaven,Ukraine,Anzahl,K03352,130.0,130.0
2020,Harburg,Ukraine,Anzahl,K03353,250.0,250.0
2020,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,55.0,55.0
2020,Lüneburg,Ukraine,Anzahl,K03355,115.0,115.0
2020,Osterholz,Ukraine,Anzahl,K03356,70.0,70.0
2020,Rotenburg (Wümme),Ukraine,Anzahl,K03357,115.0,115.0
2020,Heidekreis,Ukraine,Anzahl,K03358,145.0,145.0
2020,Stade,Ukraine,Anzahl,K03359,140.0,140.0
2020,Uelzen,Ukraine,Anzahl,K03360,80.0,80.0
2020,Verden,Ukraine,Anzahl,K03361,95.0,95.0
2020,Statistische Region Lüneburg,Ukraine,Anzahl,K033,1335.0,1335.0
2020,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,225.0,225.0
2020,"Emden, Stadt",Ukraine,Anzahl,K03402,65.0,65.0
2020,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,225.0,225.0
2020,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,540.0,540.0
2020,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,65.0,65.0
2020,Ammerland,Ukraine,Anzahl,K03451,85.0,85.0
2020,Aurich,Ukraine,Anzahl,K03452,90.0,90.0
2020,Cloppenburg,Ukraine,Anzahl,K03453,255.0,255.0
2020,Emsland,Ukraine,Anzahl,K03454,265.0,265.0
2020,Friesland,Ukraine,Anzahl,K03455,45.0,45.0
2020,Grafschaft Bentheim,Ukraine,Anzahl,K03456,110.0,110.0
2020,Leer,Ukraine,Anzahl,K03457,120.0,120.0
2020,Oldenburg,Ukraine,Anzahl,K03458,75.0,75.0
2020,Osnabrück,Ukraine,Anzahl,K03459,425.0,425.0
2020,Vechta,Ukraine,Anzahl,K03460,165.0,165.0
2020,Wesermarsch,Ukraine,Anzahl,K03461,55.0,55.0
2020,Wittmund,Ukraine,Anzahl,K03462,15.0,15.0
2020,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,2830.0,2830.0
2020,Niedersachsen,Ukraine,Anzahl,K030,11410.0,11410.0
2021,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,430.0,430.0
2021,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,150.0,150.0
2021,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,180.0,180.0
2021,Gifhorn,Ukraine,Anzahl,K03151,160.0,160.0
2021,Goslar,Ukraine,Anzahl,K03153,140.0,140.0
2021,Helmstedt,Ukraine,Anzahl,K03154,75.0,75.0
2021,Northeim,Ukraine,Anzahl,K03155,115.0,115.0
2021,Peine,Ukraine,Anzahl,K03157,95.0,95.0
2021,Wolfenbüttel,Ukraine,Anzahl,K03158,70.0,70.0
2021,Göttingen,Ukraine,Anzahl,K03159,495.0,495.0
2021,Statistische Region Braunschweig,Ukraine,Anzahl,K031,1905.0,1905.0
2021,Region Hannover,Ukraine,Anzahl,K03241,4380.0,4380.0
2021,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,3295.0,3295.0
2021,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,1085.0,1085.0
2021,Diepholz,Ukraine,Anzahl,K03251,220.0,220.0
2021,Hameln-Pyrmont,Ukraine,Anzahl,K03252,390.0,390.0
2021,Hildesheim,Ukraine,Anzahl,K03254,310.0,310.0
2021,Holzminden,Ukraine,Anzahl,K03255,55.0,55.0
2021,Nienburg (Weser),Ukraine,Anzahl,K03256,85.0,85.0
2021,Schaumburg,Ukraine,Anzahl,K03257,125.0,125.0
2021,Statistische Region Hannover,Ukraine,Anzahl,K032,5560.0,5560.0
2021,Celle,Ukraine,Anzahl,K03351,145.0,145.0
2021,Cuxhaven,Ukraine,Anzahl,K03352,155.0,155.0
2021,Harburg,Ukraine,Anzahl,K03353,275.0,275.0
2021,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,30.0,30.0
2021,Lüneburg,Ukraine,Anzahl,K03355,120.0,120.0
2021,Osterholz,Ukraine,Anzahl,K03356,85.0,85.0
2021,Rotenburg (Wümme),Ukraine,Anzahl,K03357,140.0,140.0
2021,Heidekreis,Ukraine,Anzahl,K03358,165.0,165.0
2021,Stade,Ukraine,Anzahl,K03359,155.0,155.0
2021,Uelzen,Ukraine,Anzahl,K03360,80.0,80.0
2021,Verden,Ukraine,Anzahl,K03361,95.0,95.0
2021,Statistische Region Lüneburg,Ukraine,Anzahl,K033,1440.0,1440.0
2021,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,235.0,235.0
2021,"Emden, Stadt",Ukraine,Anzahl,K03402,70.0,70.0
2021,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,240.0,240.0
2021,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,545.0,545.0
2021,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,70.0,70.0
2021,Ammerland,Ukraine,Anzahl,K03451,85.0,85.0
2021,Aurich,Ukraine,Anzahl,K03452,95.0,95.0
2021,Cloppenburg,Ukraine,Anzahl,K03453,240.0,240.0
2021,Emsland,Ukraine,Anzahl,K03454,285.0,285.0
2021,Friesland,Ukraine,Anzahl,K03455,45.0,45.0
2021,Grafschaft Bentheim,Ukraine,Anzahl,K03456,150.0,150.0
2021,Leer,Ukraine,Anzahl,K03457,130.0,130.0
2021,Oldenburg,Ukraine,Anzahl,K03458,85.0,85.0
2021,Osnabrück,Ukraine,Anzahl,K03459,445.0,445.0
2021,Vechta,Ukraine,Anzahl,K03460,180.0,180.0
2021,Wesermarsch,Ukraine,Anzahl,K03461,55.0,55.0
2021,Wittmund,Ukraine,Anzahl,K03462,25.0,25.0
2021,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,2980.0,2980.0
2021,Niedersachsen,Ukraine,Anzahl,K030,11890.0,11890.0
2022,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3565.0,3565.0
2022,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1385.0,1385.0
2022,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2210.0,2210.0
2022,Gifhorn,Ukraine,Anzahl,K03151,2165.0,2165.0
2022,Goslar,Ukraine,Anzahl,K03153,1845.0,1845.0
2022,Helmstedt,Ukraine,Anzahl,K03154,1475.0,1475.0
2022,Northeim,Ukraine,Anzahl,K03155,2680.0,2680.0
2022,Peine,Ukraine,Anzahl,K03157,1830.0,1830.0
2022,Wolfenbüttel,Ukraine,Anzahl,K03158,1690.0,1690.0
2022,Göttingen,Ukraine,Anzahl,K03159,4390.0,4390.0
2022,Statistische Region Braunschweig,Ukraine,Anzahl,K031,23235.0,23235.0
2022,Region Hannover,Ukraine,Anzahl,K03241,22700.0,22700.0
2022,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,10175.0,10175.0
2022,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,12525.0,12525.0
2022,Diepholz,Ukraine,Anzahl,K03251,2850.0,2850.0
2022,Hameln-Pyrmont,Ukraine,Anzahl,K03252,2755.0,2755.0
2022,Hildesheim,Ukraine,Anzahl,K03254,4310.0,4310.0
2022,Holzminden,Ukraine,Anzahl,K03255,1305.0,1305.0
2022,Nienburg (Weser),Ukraine,Anzahl,K03256,1780.0,1780.0
2022,Schaumburg,Ukraine,Anzahl,K03257,1995.0,1995.0
2022,Statistische Region Hannover,Ukraine,Anzahl,K032,37695.0,37695.0
2022,Celle,Ukraine,Anzahl,K03351,2270.0,2270.0
2022,Cuxhaven,Ukraine,Anzahl,K03352,2390.0,2390.0
2022,Harburg,Ukraine,Anzahl,K03353,3150.0,3150.0
2022,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,775.0,775.0
2022,Lüneburg,Ukraine,Anzahl,K03355,1945.0,1945.0
2022,Osterholz,Ukraine,Anzahl,K03356,1485.0,1485.0
2022,Rotenburg (Wümme),Ukraine,Anzahl,K03357,2110.0,2110.0
2022,Heidekreis,Ukraine,Anzahl,K03358,3445.0,3445.0
2022,Stade,Ukraine,Anzahl,K03359,2945.0,2945.0
2022,Uelzen,Ukraine,Anzahl,K03360,1515.0,1515.0
2022,Verden,Ukraine,Anzahl,K03361,1730.0,1730.0
2022,Statistische Region Lüneburg,Ukraine,Anzahl,K033,23760.0,23760.0
2022,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1175.0,1175.0
2022,"Emden, Stadt",Ukraine,Anzahl,K03402,975.0,975.0
2022,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,2015.0,2015.0
2022,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,2900.0,2900.0
2022,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,1100.0,1100.0
2022,Ammerland,Ukraine,Anzahl,K03451,1520.0,1520.0
2022,Aurich,Ukraine,Anzahl,K03452,1780.0,1780.0
2022,Cloppenburg,Ukraine,Anzahl,K03453,2910.0,2910.0
2022,Emsland,Ukraine,Anzahl,K03454,3980.0,3980.0
2022,Friesland,Ukraine,Anzahl,K03455,1245.0,1245.0
2022,Grafschaft Bentheim,Ukraine,Anzahl,K03456,2115.0,2115.0
2022,Leer,Ukraine,Anzahl,K03457,2040.0,2040.0
2022,Oldenburg,Ukraine,Anzahl,K03458,1340.0,1340.0
2022,Osnabrück,Ukraine,Anzahl,K03459,5010.0,5010.0
2022,Vechta,Ukraine,Anzahl,K03460,2225.0,2225.0
2022,Wesermarsch,Ukraine,Anzahl,K03461,1300.0,1300.0
2022,Wittmund,Ukraine,Anzahl,K03462,905.0,905.0
2022,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,34540.0,34540.0
2022,Niedersachsen,Ukraine,Anzahl,K030,119230.0,119230.0
2023,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3765.0,3765.0
2023,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1385.0,1385.0
2023,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2170.0,2170.0
2023,Gifhorn,Ukraine,Anzahl,K03151,1845.0,1845.0
2023,Goslar,Ukraine,Anzahl,K03153,2265.0,2265.0
2023,Helmstedt,Ukraine,Anzahl,K03154,1555.0,1555.0
2023,Northeim,Ukraine,Anzahl,K03155,2615.0,2615.0
2023,Peine,Ukraine,Anzahl,K03157,1980.0,1980.0
2023,Wolfenbüttel,Ukraine,Anzahl,K03158,1630.0,1630.0
2023,Göttingen,Ukraine,Anzahl,K03159,4720.0,4720.0
2023,Statistische Region Braunschweig,Ukraine,Anzahl,K031,23925.0,23925.0
2023,Region Hannover,Ukraine,Anzahl,K03241,19975.0,19975.0
2023,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,11260.0,11260.0
2023,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,8715.0,8715.0
2023,Diepholz,Ukraine,Anzahl,K03251,2940.0,2940.0
2023,Hameln-Pyrmont,Ukraine,Anzahl,K03252,2975.0,2975.0
2023,Hildesheim,Ukraine,Anzahl,K03254,4030.0,4030.0
2023,Holzminden,Ukraine,Anzahl,K03255,1480.0,1480.0
2023,Nienburg (Weser),Ukraine,Anzahl,K03256,1915.0,1915.0
2023,Schaumburg,Ukraine,Anzahl,K03257,2070.0,2070.0
2023,Statistische Region Hannover,Ukraine,Anzahl,K032,35385.0,35385.0
2023,Celle,Ukraine,Anzahl,K03351,2440.0,2440.0
2023,Cuxhaven,Ukraine,Anzahl,K03352,2460.0,2460.0
2023,Harburg,Ukraine,Anzahl,K03353,2975.0,2975.0
2023,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,765.0,765.0
2023,Lüneburg,Ukraine,Anzahl,K03355,1910.0,1910.0
2023,Osterholz,Ukraine,Anzahl,K03356,1550.0,1550.0
2023,Rotenburg (Wümme),Ukraine,Anzahl,K03357,2090.0,2090.0
2023,Heidekreis,Ukraine,Anzahl,K03358,3120.0,3120.0
2023,Stade,Ukraine,Anzahl,K03359,3445.0,3445.0
2023,Uelzen,Ukraine,Anzahl,K03360,1535.0,1535.0
2023,Verden,Ukraine,Anzahl,K03361,1850.0,1850.0
2023,Statistische Region Lüneburg,Ukraine,Anzahl,K033,24140.0,24140.0
2023,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1275.0,1275.0
2023,"Emden, Stadt",Ukraine,Anzahl,K03402,1025.0,1025.0
2023,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,2590.0,2590.0
2023,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,3235.0,3235.0
2023,"Wilhelmshaven, Stadt",Ukraine,Anzahl,K03405,1440.0,1440.0
2023,Ammerland,Ukraine,Anzahl,K03451,1450.0,1450.0
2023,Aurich,Ukraine,Anzahl,K03452,1855.0,1855.0
2023,Cloppenburg,Ukraine,Anzahl,K03453,3020.0,3020.0
2023,Emsland,Ukraine,Anzahl,K03454,4535.0,4535.0
2023,Friesland,Ukraine,Anzahl,K03455,1245.0,1245.0
2023,Grafschaft Bentheim,Ukraine,Anzahl,K03456,2195.0,2195.0
2023,Leer,Ukraine,Anzahl,K03457,1940.0,1940.0
2023,Oldenburg,Ukraine,Anzahl,K03458,1310.0,1310.0
2023,Osnabrück,Ukraine,Anzahl,K03459,5320.0,5320.0
2023,Vechta,Ukraine,Anzahl,K03460,2375.0,2375.0
2023,Wesermarsch,Ukraine,Anzahl,K03461,1245.0,1245.0
2023,Wittmund,Ukraine,Anzahl,K03462,830.0,830.0
2023,Statistische Region Weser-Ems,Ukraine,Anzahl,K034,36880.0,36880.0
2023,Niedersachsen,Ukraine,Anzahl,K030,120325.0,120325.0
2024,"Braunschweig, Stadt",Ukraine,Anzahl,K03101,3650.0,3650.0
2024,"Salzgitter, Stadt",Ukraine,Anzahl,K03102,1485.0,1485.0
2024,"Wolfsburg, Stadt",Ukraine,Anzahl,K03103,2225.0,2225.0
2024,Gifhorn,Ukraine,Anzahl,K03151,1860.0,1860.0
2024,Goslar,Ukraine,Anzahl,K03153,2215.0,2215.0
2024,Helmstedt,Ukraine,Anzahl,K03154,1480.0,1480.0
2024,Northeim,Ukraine,Anzahl,K03155,2670.0,2670.0
2024,Peine,Ukraine,Anzahl,K03157,1980.0,1980.0
2024,Wolfenbüttel,Ukraine,Anzahl,K03158,1540.0,1540.0
2024,Göttingen,Ukraine,Anzahl,K03159,4635.0,4635.0
2024,Statistische Region Braunschweig,Ukraine,Anzahl,K031,23740.0,23740.0
2024,Region Hannover,Ukraine,Anzahl,K03241,20720.0,20720.0
2024,"dav. Hannover, Lhst.",Ukraine,Anzahl,K03241001,12065.0,12065.0
2024,"dav. Hannover, Umland",Ukraine,Anzahl,K03241999,8655.0,8655.0
2024,Diepholz,Ukraine,Anzahl,K03251,3145.0,3145.0
2024,Hameln-Pyrmont,Ukraine,Anzahl,K03252,2910.0,2910.0
2024,Hildesheim,Ukraine,Anzahl,K03254,3835.0,3835.0
2024,Holzminden,Ukraine,Anzahl,K03255,1575.0,1575.0
2024,Nienburg (Weser),Ukraine,Anzahl,K03256,2165.0,2165.0
2024,Schaumburg,Ukraine,Anzahl,K03257,2135.0,2135.0
2024,Statistische Region Hannover,Ukraine,Anzahl,K032,36485.0,36485.0
2024,Celle,Ukraine,Anzahl,K03351,2460.0,2460.0
2024,Cuxhaven,Ukraine,Anzahl,K03352,2310.0,2310.0
2024,Harburg,Ukraine,Anzahl,K03353,2915.0,2915.0
2024,Lüchow-Dannenberg,Ukraine,Anzahl,K03354,695.0,695.0
2024,Lüneburg,Ukraine,Anzahl,K03355,1880.0,1880.0
2024,Osterholz,Ukraine,Anzahl,K03356,1475.0,1475.0
2024,Rotenburg (Wümme),Ukraine,Anzahl,K03357,2010.0,2010.0
2024,Heidekreis,Ukraine,Anzahl,K03358,2400.0,2400.0
2024,Stade,Ukraine,Anzahl,K03359,3430.0,3430.0
2024,Uelzen,Ukraine,Anzahl,K03360,1415.0,1415.0
2024,Verden,Ukraine,Anzahl,K03361,1985.0,1985.0
2024,Statistische Region Lüneburg,Ukraine,Anzahl,K033,22970.0,22970.0
2024,"Delmenhorst, Stadt",Ukraine,Anzahl,K03401,1265.0,1265.0
2024,"Emden, Stadt",Ukraine,Anzahl,K03402,1030.0,1030.0
2024,"Oldenburg (Oldb), Stadt",Ukraine,Anzahl,K03403,2790.0,2790.0
2024,"Osnabrück, Stadt",Ukraine,Anzahl,K03404,3350.0,3350.0
