Year,Series,Land der Staatsangehörigkeit,Geschlecht,Units,GeoCode,Value
2008,Alle Länder,Usbekistan,männlich,Anzahl,W477,
2008,Alle Länder,Australien,männlich,Anzahl,W523,
2008,Alle Länder,Salomonen,männlich,Anzahl,W524,
2008,Alle Länder,Nördliche Marianen,männlich,Anzahl,W525,
2008,Alle Länder,Fidschi,männlich,Anzahl,W526,
2008,Alle Länder,Cookinseln,männlich,Anzahl,W527,
2008,Alle Länder,Kiribati,männlich,Anzahl,W530,
2008,Alle Länder,Nauru,männlich,Anzahl,W531,
2008,Alle Länder,Vanuatu,männlich,Anzahl,W532,
2008,Alle Länder,Niue,männlich,Anzahl,W533,
2008,Alle Länder,Neuseeland,männlich,Anzahl,W536,
2008,Alle Länder,Palau,männlich,Anzahl,W537,
2008,Alle Länder,Papua-Neuguinea,männlich,Anzahl,W538,
2008,Alle Länder,Tuvalu,männlich,Anzahl,W540,
2008,Alle Länder,Tonga,männlich,Anzahl,W541,
2008,Alle Länder,Samoa,männlich,Anzahl,W543,
2008,Alle Länder,Marshallinseln,männlich,Anzahl,W544,
2008,Alle Länder,Föderierte Staaten von Mikronesien,männlich,Anzahl,W545,
2008,Alle Länder,Übriges Ozeanien,männlich,Anzahl,W599,
2008,Alle Länder,Unbekanntes Ausland,männlich,Anzahl,W996,
2008,Alle Länder,Ohne Angabe,männlich,Anzahl,W999,
2008,Alle Länder,Andorra,weiblich,Anzahl,W123,
2008,Alle Länder,Liechtenstein,weiblich,Anzahl,W141,
2008,Alle Länder,San Marino,weiblich,Anzahl,W156,
2008,Alle Länder,Vatikanstadt,weiblich,Anzahl,W167,
2008,Alle Länder,Britisch abhängige Gebiete in Europa,weiblich,Anzahl,W195,
2008,Alle Länder,Lesotho,weiblich,Anzahl,W226,
2008,Alle Länder,Botsuana,weiblich,Anzahl,W227,
2008,Alle Länder,Dschibuti,weiblich,Anzahl,W230,
2008,Alle Länder,Simbabwe,weiblich,Anzahl,W233,
2008,Alle Länder,Gabun,weiblich,Anzahl,W236,
2008,Alle Länder,Mauretanien,weiblich,Anzahl,W239,
2008,Alle Länder,Kap Verde,weiblich,Anzahl,W242,
2008,Alle Länder,Komoren,weiblich,Anzahl,W244,
2008,Alle Länder,Kongo,weiblich,Anzahl,W245,
2008,Alle Länder,Libysch-Arabische Dschamahirija,weiblich,Anzahl,W248,
2008,Alle Länder,Madagaskar,weiblich,Anzahl,W249,
2008,Alle Länder,Mali,weiblich,Anzahl,W251,
2008,Alle Länder,Mauritius,weiblich,Anzahl,W253,
2008,Alle Länder,Mosambik,weiblich,Anzahl,W254,
2008,Alle Länder,Niger,weiblich,Anzahl,W255,
2008,Alle Länder,Malawi,weiblich,Anzahl,W256,
2008,Alle Länder,Sambia,weiblich,Anzahl,W257,
2008,Alle Länder,Guinea-Bissau,weiblich,Anzahl,W259,
2008,Alle Länder,Guinea,weiblich,Anzahl,W261,
2008,Alle Länder,Ruanda,weiblich,Anzahl,W265,
2008,Alle Länder,Namibia,weiblich,Anzahl,W267,
2008,Alle Länder,Sao Tome und Principe,weiblich,Anzahl,W268,
2008,Alle Länder,Seychellen,weiblich,Anzahl,W271,
2008,Alle Länder,Äquatorialguinea,weiblich,Anzahl,W274,
2008,Alle Länder,Sudan (ab 2011),weiblich,Anzahl,W277,
2008,Alle Länder,Südsudan (ab 2011),weiblich,Anzahl,W278,
2008,Alle Länder,Swasiland,weiblich,Anzahl,W281,
2008,Alle Länder,"Tansania, Vereinigte Republik",weiblich,Anzahl,W282,
2008,Alle Länder,Tschad,weiblich,Anzahl,W284,
2008,Alle Länder,Uganda,weiblich,Anzahl,W286,
2008,Alle Länder,Zentralafrikanische Republik,weiblich,Anzahl,W289,
2008,Alle Länder,Burundi,weiblich,Anzahl,W291,
2008,Alle Länder,Antigua und Barbuda,weiblich,Anzahl,W320,
2008,Alle Länder,Barbados,weiblich,Anzahl,W322,
2008,Alle Länder,Bahamas,weiblich,Anzahl,W324,
2008,Alle Länder,Guyana,weiblich,Anzahl,W328,
2008,Alle Länder,Belize,weiblich,Anzahl,W330,
2008,Alle Länder,Dominica,weiblich,Anzahl,W333,
2008,Alle Länder,Costa Rica,weiblich,Anzahl,W334,
2008,Alle Länder,Ecuador,weiblich,Anzahl,W336,
2008,Alle Länder,El Salvador,weiblich,Anzahl,W337,
2008,Alle Länder,Grenada,weiblich,Anzahl,W340,
2008,Alle Länder,Guatemala,weiblich,Anzahl,W345,
2008,Alle Länder,Haiti,weiblich,Anzahl,W346,
2008,Alle Länder,Honduras,weiblich,Anzahl,W347,
2008,Alle Länder,Nicaragua,weiblich,Anzahl,W354,
2008,Alle Länder,Jamaika,weiblich,Anzahl,W355,
2008,Alle Länder,Panama,weiblich,Anzahl,W357,
2008,Alle Länder,Paraguay,weiblich,Anzahl,W359,
2008,Alle Länder,Suriname,weiblich,Anzahl,W364,
2008,Alle Länder,Uruguay,weiblich,Anzahl,W365,
2008,Alle Länder,St. Lucia,weiblich,Anzahl,W366,
2008,Alle Länder,St. Vincent und die Grenadinen,weiblich,Anzahl,W369,
2008,Alle Länder,St. Kitts und Nevis,weiblich,Anzahl,W370,
2008,Alle Länder,Trinidad und Tobago,weiblich,Anzahl,W371,
2008,Alle Länder,Hongkong,weiblich,Anzahl,W411,
2008,Alle Länder,Jemen,weiblich,Anzahl,W421,
2008,Alle Länder,Bahrain,weiblich,Anzahl,W424,
2008,Alle Länder,Bhutan,weiblich,Anzahl,W426,
2008,Alle Länder,Myanmar,weiblich,Anzahl,W427,
2008,Alle Länder,Brunei Darussalam,weiblich,Anzahl,W429,
2008,Alle Länder,"Korea, Demokratische Volksrepublik",weiblich,Anzahl,W434,
2008,Alle Länder,"Jemen, Demokratische Volksrepublik",weiblich,Anzahl,W443,
2008,Alle Länder,Kambodscha,weiblich,Anzahl,W446,
2008,Alle Länder,Katar,weiblich,Anzahl,W447,
2008,Alle Länder,Kuwait,weiblich,Anzahl,W448,
2008,Alle Länder,"Laos, Dem. Volksrepublik",weiblich,Anzahl,W449,
2008,Alle Länder,Kirgisistan,weiblich,Anzahl,W450,
2008,Alle Länder,Malediven,weiblich,Anzahl,W454,
2008,Alle Länder,Oman,weiblich,Anzahl,W456,
2008,Alle Länder,Mongolei,weiblich,Anzahl,W457,
2008,Alle Länder,Die Palästinensischen Gebiete,weiblich,Anzahl,W459,
2008,Alle Länder,Vereinigte Arabische Emirate,weiblich,Anzahl,W469,
2008,Alle Länder,Tadschikistan,weiblich,Anzahl,W470,
2008,Alle Länder,Turkmenistan,weiblich,Anzahl,W471,
2008,Alle Länder,Saudi-Arabien,weiblich,Anzahl,W472,
2008,Alle Länder,Singapur,weiblich,Anzahl,W474,
2008,Alle Länder,Usbekistan,weiblich,Anzahl,W477,
2008,Alle Länder,Australien,weiblich,Anzahl,W523,
2008,Alle Länder,Salomonen,weiblich,Anzahl,W524,
2008,Alle Länder,Nördliche Marianen,weiblich,Anzahl,W525,
2008,Alle Länder,Fidschi,weiblich,Anzahl,W526,
2008,Alle Länder,Cookinseln,weiblich,Anzahl,W527,
2008,Alle Länder,Kiribati,weiblich,Anzahl,W530,
2008,Alle Länder,Nauru,weiblich,Anzahl,W531,
2008,Alle Länder,Vanuatu,weiblich,Anzahl,W532,
2008,Alle Länder,Niue,weiblich,Anzahl,W533,
2008,Alle Länder,Neuseeland,weiblich,Anzahl,W536,
2008,Alle Länder,Palau,weiblich,Anzahl,W537,
2008,Alle Länder,Papua-Neuguinea,weiblich,Anzahl,W538,
2008,Alle Länder,Tuvalu,weiblich,Anzahl,W540,
2008,Alle Länder,Tonga,weiblich,Anzahl,W541,
2008,Alle Länder,Samoa,weiblich,Anzahl,W543,
2008,Alle Länder,Marshallinseln,weiblich,Anzahl,W544,
2008,Alle Länder,Föderierte Staaten von Mikronesien,weiblich,Anzahl,W545,
2008,Alle Länder,Übriges Ozeanien,weiblich,Anzahl,W599,
2008,Alle Länder,Unbekanntes Ausland,weiblich,Anzahl,W996,
2008,Alle Länder,Ohne Angabe,weiblich,Anzahl,W999,
2008,Alle Länder,Monaco,ingesamt,Anzahl,W147,3.0
2008,Alle Länder,Monaco,weiblich,Anzahl,W147,3.0
2008,Alle Länder,Übriges Europa,weiblich,Anzahl,W199,6.0
2008,Alle Länder,Übriges Europa,männlich,Anzahl,W199,10.0
2008,Alle Länder,Malta,männlich,Anzahl,W145,13.0
2008,Alle Länder,Benin,weiblich,Anzahl,W229,14.0
2008,Alle Länder,Übriges Europa,ingesamt,Anzahl,W199,16.0
2008,Alle Länder,Liberia,weiblich,Anzahl,W247,17.0
2008,Alle Länder,Malta,weiblich,Anzahl,W145,18.0
2008,Alle Länder,Zypern,weiblich,Anzahl,W181,19.0
2008,Alle Länder,Zypern,männlich,Anzahl,W181,27.0
2008,Alle Länder,Burkina-Faso,weiblich,Anzahl,W258,27.0
2008,Alle Länder,Malta,ingesamt,Anzahl,W145,31.0
2008,Alle Länder,Britische Überseegebiete,männlich,Anzahl,W185,33.0
2008,Alle Länder,Eritrea,männlich,Anzahl,W224,33.0
2008,Alle Länder,Britische Überseegebiete,weiblich,Anzahl,W185,35.0
2008,Alle Länder,Senegal,weiblich,Anzahl,W269,43.0
2008,Alle Länder,Zypern,ingesamt,Anzahl,W181,46.0
2008,Alle Länder,Burkina-Faso,männlich,Anzahl,W258,48.0
2008,Alle Länder,Sudan (einschl. Südsudan bis 2010),weiblich,Anzahl,W276,49.0
2008,Alle Länder,Eritrea,weiblich,Anzahl,W224,51.0
2008,Alle Länder,Sierra Leone,weiblich,Anzahl,W272,54.0
2008,Alle Länder,Benin,männlich,Anzahl,W229,55.0
2008,Alle Länder,Cote D´Ivoire,weiblich,Anzahl,W231,57.0
2008,Alle Länder,Bangladesch,weiblich,Anzahl,W460,59.0
2008,Alle Länder,Bolivien,männlich,Anzahl,W326,60.0
2008,Alle Länder,Island,weiblich,Anzahl,W136,60.0
2008,Alle Länder,Gambia,weiblich,Anzahl,W237,61.0
2008,Alle Länder,Island,männlich,Anzahl,W136,62.0
2008,Alle Länder,Ehem. Tschechoslowakei,männlich,Anzahl,W162,67.0
2008,Alle Länder,Liberia,männlich,Anzahl,W247,67.0
2008,Alle Länder,Britische Überseegebiete,ingesamt,Anzahl,W185,68.0
2008,Alle Länder,Benin,ingesamt,Anzahl,W229,69.0
2008,Alle Länder,Venezuela,männlich,Anzahl,W367,69.0
2008,Alle Länder,Estland,männlich,Anzahl,W127,70.0
2008,Alle Länder,Burkina-Faso,ingesamt,Anzahl,W258,75.0
2008,Alle Länder,Nepal,weiblich,Anzahl,W458,81.0
2008,Alle Länder,Ehem. Sowjetunion,männlich,Anzahl,W159,82.0
2008,Alle Länder,Eritrea,ingesamt,Anzahl,W224,84.0
2008,Alle Länder,Liberia,ingesamt,Anzahl,W247,84.0
2008,Alle Länder,Bolivien,weiblich,Anzahl,W326,84.0
2008,Alle Länder,Senegal,männlich,Anzahl,W269,85.0
2008,Alle Länder,Taiwan,männlich,Anzahl,W465,85.0
2008,Alle Länder,Luxemburg,männlich,Anzahl,W143,89.0
2008,Alle Länder,Bangladesch,männlich,Anzahl,W460,90.0
2008,Alle Länder,Luxemburg,weiblich,Anzahl,W143,91.0
2008,Alle Länder,Äthiopien,weiblich,Anzahl,W225,105.0
2008,Alle Länder,Somalia,weiblich,Anzahl,W273,106.0
2008,Alle Länder,Sudan (einschl. Südsudan bis 2010),männlich,Anzahl,W276,107.0
2008,Alle Länder,Kuba,männlich,Anzahl,W351,112.0
2008,Alle Länder,Argentinien,männlich,Anzahl,W323,114.0
2008,Alle Länder,Dominikanische Republik,männlich,Anzahl,W335,114.0
2008,Alle Länder,Ehem. Tschechoslowakei,weiblich,Anzahl,W162,118.0
2008,Alle Länder,Island,ingesamt,Anzahl,W136,122.0
2008,Alle Länder,Äthiopien,männlich,Anzahl,W225,123.0
2008,Alle Länder,Senegal,ingesamt,Anzahl,W269,128.0
2008,Alle Länder,Somalia,männlich,Anzahl,W273,130.0
2008,Alle Länder,Kenia,männlich,Anzahl,W243,132.0
2008,Alle Länder,Venezuela,weiblich,Anzahl,W367,132.0
2008,Alle Länder,Nepal,männlich,Anzahl,W458,135.0
2008,Alle Länder,Bolivien,ingesamt,Anzahl,W326,144.0
2008,Alle Länder,Ehem. Sowjetunion,weiblich,Anzahl,W159,145.0
2008,Alle Länder,Argentinien,weiblich,Anzahl,W323,148.0
2008,Alle Länder,Bangladesch,ingesamt,Anzahl,W460,149.0
2008,Alle Länder,Angola,weiblich,Anzahl,W223,154.0
2008,Alle Länder,Südafrika,männlich,Anzahl,W263,155.0
2008,Alle Länder,Sudan (einschl. Südsudan bis 2010),ingesamt,Anzahl,W276,156.0
2008,Alle Länder,Jordanien,weiblich,Anzahl,W445,157.0
2008,Alle Länder,Taiwan,weiblich,Anzahl,W465,166.0
2008,Alle Länder,Algerien,weiblich,Anzahl,W221,168.0
2008,Alle Länder,Sierra Leone,männlich,Anzahl,W272,176.0
2008,Alle Länder,Chile,männlich,Anzahl,W332,178.0
2008,Alle Länder,Luxemburg,ingesamt,Anzahl,W143,180.0
2008,Alle Länder,Cote D´Ivoire,männlich,Anzahl,W231,180.0
2008,Alle Länder,Ehem. Tschechoslowakei,ingesamt,Anzahl,W162,185.0
2008,Alle Länder,Chile,weiblich,Anzahl,W332,195.0
2008,Alle Länder,Kolumbien,männlich,Anzahl,W349,196.0
2008,Alle Länder,Peru,männlich,Anzahl,W361,198.0
2008,Alle Länder,Venezuela,ingesamt,Anzahl,W367,201.0
2008,Alle Länder,Südafrika,weiblich,Anzahl,W263,205.0
2008,Alle Länder,Malaysia,weiblich,Anzahl,W482,207.0
2008,Alle Länder,Nepal,ingesamt,Anzahl,W458,216.0
2008,Alle Länder,Norwegen,männlich,Anzahl,W149,218.0
2008,Alle Länder,Estland,weiblich,Anzahl,W127,219.0
2008,Alle Länder,Israel,weiblich,Anzahl,W441,219.0
2008,Alle Länder,Irland,weiblich,Anzahl,W135,225.0
2008,Alle Länder,Ehem. Sowjetunion,ingesamt,Anzahl,W159,227.0
2008,Alle Länder,Äthiopien,ingesamt,Anzahl,W225,228.0
2008,Alle Länder,Sierra Leone,ingesamt,Anzahl,W272,230.0
2008,Alle Länder,Angola,männlich,Anzahl,W223,231.0
2008,Alle Länder,Finnland,männlich,Anzahl,W128,235.0
2008,Alle Länder,Somalia,ingesamt,Anzahl,W273,236.0
2008,Alle Länder,Cote D´Ivoire,ingesamt,Anzahl,W231,237.0
2008,Alle Länder,"Kongo, Demokratische Volksrepublik",weiblich,Anzahl,W246,242.0
2008,Alle Länder,Slowenien,weiblich,Anzahl,W131,244.0
2008,Alle Länder,"Kongo, Demokratische Volksrepublik",männlich,Anzahl,W246,245.0
2008,Alle Länder,Slowenien,männlich,Anzahl,W131,246.0
2008,Alle Länder,Taiwan,ingesamt,Anzahl,W465,251.0
2008,Alle Länder,Malaysia,männlich,Anzahl,W482,256.0
2008,Alle Länder,Jordanien,männlich,Anzahl,W445,259.0
2008,Alle Länder,Argentinien,ingesamt,Anzahl,W323,262.0
2008,Alle Länder,Irland,männlich,Anzahl,W135,270.0
2008,Alle Länder,Togo,weiblich,Anzahl,W283,272.0
2008,Alle Länder,Dominikanische Republik,weiblich,Anzahl,W335,274.0
2008,Alle Länder,Norwegen,weiblich,Anzahl,W149,276.0
2008,Alle Länder,Ägypten,weiblich,Anzahl,W287,276.0
2008,Alle Länder,Gambia,männlich,Anzahl,W237,279.0
2008,Alle Länder,Estland,ingesamt,Anzahl,W127,289.0
2008,Alle Länder,Australien und Ozeanien,männlich,Anzahl,0,296.0
2008,Alle Länder,Kenia,weiblich,Anzahl,W243,309.0
2008,Alle Länder,Australien und Ozeanien,weiblich,Anzahl,0,323.0
2008,Alle Länder,Kuba,weiblich,Anzahl,W351,336.0
2008,Alle Länder,Indonesien,männlich,Anzahl,W437,339.0
2008,Alle Länder,Gambia,ingesamt,Anzahl,W237,340.0
2008,Alle Länder,Übriges Amerika,männlich,Anzahl,W399,343.0
2008,Alle Länder,Kamerun,weiblich,Anzahl,W262,346.0
2008,Alle Länder,"Korea, Republik",männlich,Anzahl,W467,353.0
2008,Alle Länder,Albanien,weiblich,Anzahl,W121,358.0
2008,Alle Länder,Nigeria,weiblich,Anzahl,W232,358.0
2008,Alle Länder,Südafrika,ingesamt,Anzahl,W263,360.0
2008,Alle Länder,Slowakei,männlich,Anzahl,W155,369.0
2008,Alle Länder,Japan,männlich,Anzahl,W442,372.0
2008,Alle Länder,Chile,ingesamt,Anzahl,W332,373.0
2008,Alle Länder,Kanada,männlich,Anzahl,W348,377.0
2008,Alle Länder,Togo,männlich,Anzahl,W283,379.0
2008,Alle Länder,Angola,ingesamt,Anzahl,W223,385.0
2008,Alle Länder,Dominikanische Republik,ingesamt,Anzahl,W335,388.0
2008,Alle Länder,"Moldau, Republik",männlich,Anzahl,W146,391.0
2008,Alle Länder,Israel,männlich,Anzahl,W441,395.0
2008,Alle Länder,Georgien,männlich,Anzahl,W430,397.0
2008,Alle Länder,Kolumbien,weiblich,Anzahl,W349,405.0
2008,Alle Länder,Tschechische Republik,männlich,Anzahl,W164,415.0
2008,Alle Länder,Jordanien,ingesamt,Anzahl,W445,416.0
2008,Alle Länder,Armenien,männlich,Anzahl,W422,416.0
2008,Alle Länder,Kanada,weiblich,Anzahl,W348,418.0
2008,Alle Länder,Peru,weiblich,Anzahl,W361,424.0
2008,Alle Länder,Belgien,männlich,Anzahl,W124,438.0
2008,Alle Länder,Kenia,ingesamt,Anzahl,W243,441.0
2008,Alle Länder,Kuba,ingesamt,Anzahl,W351,448.0
2008,Alle Länder,Übriges Amerika,weiblich,Anzahl,W399,460.0
2008,Alle Länder,Armenien,weiblich,Anzahl,W422,461.0
2008,Alle Länder,Weißrußland (Belarus),männlich,Anzahl,W169,462.0
2008,Alle Länder,Malaysia,ingesamt,Anzahl,W482,463.0
2008,Alle Länder,Indonesien,weiblich,Anzahl,W437,464.0
2008,Alle Länder,Montenegro,weiblich,Anzahl,W140,466.0
2008,Alle Länder,Mexiko,männlich,Anzahl,W353,467.0
2008,Alle Länder,Albanien,männlich,Anzahl,W121,470.0
2008,Alle Länder,Lettland,männlich,Anzahl,W139,473.0
2008,Alle Länder,Algerien,männlich,Anzahl,W221,476.0
2008,Alle Länder,Thailand,männlich,Anzahl,W476,482.0
2008,Alle Länder,"Kongo, Demokratische Volksrepublik",ingesamt,Anzahl,W246,487.0
2008,Alle Länder,Slowenien,ingesamt,Anzahl,W131,490.0
2008,Alle Länder,Ägypten,männlich,Anzahl,W287,490.0
2008,Alle Länder,Norwegen,ingesamt,Anzahl,W149,494.0
2008,Alle Länder,Irland,ingesamt,Anzahl,W135,495.0
2008,Alle Länder,Marokko,weiblich,Anzahl,W252,500.0
2008,Alle Länder,Schweden,männlich,Anzahl,W157,505.0
2008,Alle Länder,Belgien,weiblich,Anzahl,W124,529.0
2008,Alle Länder,"Moldau, Republik",weiblich,Anzahl,W146,537.0
2008,Alle Länder,Ghana,männlich,Anzahl,W238,539.0
2008,Alle Länder,Übriges Afrika,weiblich,Anzahl,W299,547.0
2008,Alle Länder,"Korea, Republik",weiblich,Anzahl,W467,553.0
2008,Alle Länder,Dänemark,männlich,Anzahl,W126,554.0
2008,Alle Länder,Kamerun,männlich,Anzahl,W262,555.0
2008,Alle Länder,Ghana,weiblich,Anzahl,W238,555.0
2008,Alle Länder,Pakistan,weiblich,Anzahl,W461,572.0
2008,Alle Länder,Montenegro,männlich,Anzahl,W140,575.0
2008,Alle Länder,Japan,weiblich,Anzahl,W442,596.0
2008,Alle Länder,Kolumbien,ingesamt,Anzahl,W349,601.0
2008,Alle Länder,Israel,ingesamt,Anzahl,W441,614.0
2008,Alle Länder,Slowakei,weiblich,Anzahl,W155,616.0
2008,Alle Länder,Mexiko,weiblich,Anzahl,W353,616.0
2008,Alle Länder,Australien und Ozeanien,ingesamt,Anzahl,0,619.0
2008,Alle Länder,Peru,ingesamt,Anzahl,W361,622.0
2008,Alle Länder,Georgien,weiblich,Anzahl,W430,623.0
2008,Alle Länder,Litauen,männlich,Anzahl,W142,642.0
2008,Alle Länder,Algerien,ingesamt,Anzahl,W221,644.0
2008,Alle Länder,Philippinen,männlich,Anzahl,W462,645.0
2008,Alle Länder,Aserbaidschan,weiblich,Anzahl,W425,650.0
2008,Alle Länder,Togo,ingesamt,Anzahl,W283,651.0
2008,Alle Länder,Tunesien,weiblich,Anzahl,W285,651.0
2008,Alle Länder,Lettland,weiblich,Anzahl,W139,664.0
2008,Alle Länder,Brasilien,männlich,Anzahl,W327,665.0
2008,Alle Länder,Staatenlos,weiblich,Anzahl,W997,692.0
2008,Alle Länder,Marokko,männlich,Anzahl,W252,700.0
2008,Alle Länder,Schweden,weiblich,Anzahl,W157,701.0
2008,Alle Länder,Aserbaidschan,männlich,Anzahl,W425,727.0
2008,Alle Länder,Finnland,weiblich,Anzahl,W128,758.0
2008,Alle Länder,Indien,weiblich,Anzahl,W436,765.0
2008,Alle Länder,Ägypten,ingesamt,Anzahl,W287,766.0
2008,Alle Länder,Nigeria,männlich,Anzahl,W232,785.0
2008,Alle Länder,Übriges Afrika,männlich,Anzahl,W299,789.0
2008,Alle Länder,Kanada,ingesamt,Anzahl,W348,795.0
2008,Alle Länder,Übriges Amerika,ingesamt,Anzahl,W399,803.0
2008,Alle Länder,Indonesien,ingesamt,Anzahl,W437,803.0
2008,Alle Länder,Pakistan,männlich,Anzahl,W461,814.0
2008,Alle Länder,Albanien,ingesamt,Anzahl,W121,828.0
2008,Alle Länder,Sri Lanka,männlich,Anzahl,W431,849.0
2008,Alle Länder,Tschechische Republik,weiblich,Anzahl,W164,857.0
2008,Alle Länder,Armenien,ingesamt,Anzahl,W422,877.0
2008,Alle Länder,Dänemark,weiblich,Anzahl,W126,887.0
2008,Alle Länder,Kamerun,ingesamt,Anzahl,W262,901.0
2008,Alle Länder,"Korea, Republik",ingesamt,Anzahl,W467,906.0
2008,Alle Länder,Kosovo,männlich,Anzahl,W150,914.0
2008,Alle Länder,"Moldau, Republik",ingesamt,Anzahl,W146,928.0
2008,Alle Länder,Kosovo,weiblich,Anzahl,W150,929.0
2008,Alle Länder,Sri Lanka,weiblich,Anzahl,W431,931.0
2008,Alle Länder,Staatenlos,männlich,Anzahl,W997,941.0
2008,Alle Länder,Belgien,ingesamt,Anzahl,W124,967.0
2008,Alle Länder,Japan,ingesamt,Anzahl,W442,968.0
2008,Alle Länder,Slowakei,ingesamt,Anzahl,W155,985.0
2008,Alle Länder,Finnland,ingesamt,Anzahl,W128,993.0
2008,Alle Länder,Schweiz,männlich,Anzahl,W158,1001.0
2008,Alle Länder,Georgien,ingesamt,Anzahl,W430,1020.0
2008,Alle Länder,Montenegro,ingesamt,Anzahl,W140,1041.0
2008,Alle Länder,Mexiko,ingesamt,Anzahl,W353,1083.0
2008,Alle Länder,Philippinen,weiblich,Anzahl,W462,1090.0
2008,Alle Länder,Ghana,ingesamt,Anzahl,W238,1094.0
2008,Alle Länder,Ungarn,weiblich,Anzahl,W165,1100.0
2008,Alle Länder,Weißrußland (Belarus),weiblich,Anzahl,W169,1133.0
2008,Alle Länder,Lettland,ingesamt,Anzahl,W139,1137.0
2008,Alle Länder,Nigeria,ingesamt,Anzahl,W232,1143.0
2008,Alle Länder,Schweiz,weiblich,Anzahl,W158,1164.0
2008,Alle Länder,Marokko,ingesamt,Anzahl,W252,1200.0
2008,Alle Länder,Indien,männlich,Anzahl,W436,1203.0
2008,Alle Länder,Schweden,ingesamt,Anzahl,W157,1206.0
2008,Alle Länder,Mazedonien,weiblich,Anzahl,W144,1211.0
2008,Alle Länder,Afghanistan,weiblich,Anzahl,W423,1255.0
2008,Alle Länder,Tschechische Republik,ingesamt,Anzahl,W164,1272.0
2008,Alle Länder,Übriges Afrika,ingesamt,Anzahl,W299,1336.0
2008,Alle Länder,Afghanistan,männlich,Anzahl,W423,1353.0
2008,Alle Länder,Mazedonien,männlich,Anzahl,W144,1361.0
2008,Alle Länder,Aserbaidschan,ingesamt,Anzahl,W425,1377.0
2008,Alle Länder,Pakistan,ingesamt,Anzahl,W461,1386.0
2008,Alle Länder,Serbien (ohne Kosovo) ab 2008,weiblich,Anzahl,W170,1409.0
2008,Alle Länder,Brasilien,weiblich,Anzahl,W327,1416.0
2008,Alle Länder,Tunesien,männlich,Anzahl,W285,1439.0
2008,Alle Länder,Dänemark,ingesamt,Anzahl,W126,1441.0
2008,Alle Länder,Bulgarien,männlich,Anzahl,W125,1481.0
2008,Alle Länder,Serbien (ohne Kosovo) ab 2008,männlich,Anzahl,W170,1516.0
2008,Alle Länder,Übriges Asien,männlich,Anzahl,W499,1558.0
2008,Alle Länder,Weißrußland (Belarus),ingesamt,Anzahl,W169,1595.0
2008,Alle Länder,Staatenlos,ingesamt,Anzahl,W997,1633.0
2008,Alle Länder,Bulgarien,weiblich,Anzahl,W125,1641.0
2008,Alle Länder,Übriges Asien,weiblich,Anzahl,W499,1662.0
2008,Alle Länder,Litauen,weiblich,Anzahl,W142,1697.0
2008,Alle Länder,Frankreich,männlich,Anzahl,W129,1730.0
2008,Alle Länder,Philippinen,ingesamt,Anzahl,W462,1735.0
2008,Alle Länder,Sri Lanka,ingesamt,Anzahl,W431,1780.0
2008,Alle Länder,Kosovo,ingesamt,Anzahl,W150,1843.0
2008,Alle Länder,"Iran, Islam. Republik",weiblich,Anzahl,W439,1935.0
2008,Alle Länder,Vereinigte Staaten,weiblich,Anzahl,W368,1960.0
2008,Alle Länder,Indien,ingesamt,Anzahl,W436,1968.0
2008,Alle Länder,Vereinigte Staaten,männlich,Anzahl,W368,2058.0
2008,Alle Länder,Brasilien,ingesamt,Anzahl,W327,2081.0
2008,Alle Länder,Tunesien,ingesamt,Anzahl,W285,2090.0
2008,Alle Länder,Schweiz,ingesamt,Anzahl,W158,2165.0
2008,Alle Länder,Frankreich,weiblich,Anzahl,W129,2185.0
2008,Alle Länder,Ungarn,männlich,Anzahl,W165,2257.0
2008,Alle Länder,Litauen,ingesamt,Anzahl,W142,2339.0
2008,Alle Länder,Rumänien,weiblich,Anzahl,W154,2339.0
2008,Alle Länder,"Syrien, Arabische Republik",weiblich,Anzahl,W475,2414.0
2008,Alle Länder,"Iran, Islam. Republik",männlich,Anzahl,W439,2507.0
2008,Alle Länder,Rumänien,männlich,Anzahl,W154,2523.0
2008,Alle Länder,Kasachstan,männlich,Anzahl,W444,2554.0
2008,Alle Länder,Mazedonien,ingesamt,Anzahl,W144,2572.0
2008,Alle Länder,China,weiblich,Anzahl,W479,2587.0
2008,Alle Länder,Afghanistan,ingesamt,Anzahl,W423,2608.0
2008,Alle Länder,Ungeklärt ,weiblich,Anzahl,W998,2686.0
2008,Alle Länder,China,männlich,Anzahl,W479,2710.0
2008,Alle Länder,"Syrien, Arabische Republik",männlich,Anzahl,W475,2727.0
2008,Alle Länder,Österreich,weiblich,Anzahl,W151,2869.0
2008,Alle Länder,Serbien (ohne Kosovo) ab 2008,ingesamt,Anzahl,W170,2925.0
2008,Alle Länder,Bosnien-Herzegowina,weiblich,Anzahl,W122,2925.0
2008,Alle Länder,Kasachstan,weiblich,Anzahl,W444,2939.0
2008,Alle Länder,Libanon,weiblich,Anzahl,W451,2980.0
2008,Alle Länder,Irak,weiblich,Anzahl,W438,2999.0
2008,Alle Länder,Kroatien,männlich,Anzahl,W130,3085.0
2008,Alle Länder,Kroatien,weiblich,Anzahl,W130,3113.0
2008,Alle Länder,Bulgarien,ingesamt,Anzahl,W125,3122.0
2008,Alle Länder,Bosnien-Herzegowina,männlich,Anzahl,W122,3147.0
2008,Alle Länder,Übriges Asien,ingesamt,Anzahl,W499,3220.0
